,mz,rtmin,rtmax,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\16_EB3392_AME_p_0.mzML
1818,440.3566761202025,0.20558408537582146,0.20744836642157244,1586910.25
1819,440.3572235107422,0.174955326666662,0.17615958888889,201276.7275390625
1820,440.372371673584,0.18116688768115435,0.18251875362318695,170216.30322265625
1821,440.3841724395752,0.18701152116401668,0.18849164550265002,148161.36328125
1822,441.22108369715073,0.18153238285024711,0.1829738900966239,221616.421875
1823,441.2960006964011,0.20061302657750715,0.20515899811385768,11506563.0
1824,441.35338819349136,0.19605244074073552,0.19866888950616907,4326719.0
1825,441.36612616644965,0.21417306144780657,0.2168657887205384,281591.3125
1826,442.22322273254395,0.19079019047618492,0.19227033730158177,329960.83935546875
1827,442.299663066864,0.20057249735449612,0.20597956613756338,3345573.3090820312
1828,442.3152084350586,0.18164820105819604,0.1831284378306873,164153.52197265625
1829,442.3366891366464,0.1364956064814861,0.13883200540123566,169405.14428710938
1830,442.35674381256104,0.19618677777778334,0.19815486111111666,1045987.8125
1831,442.3878238075658,0.18263984156379073,0.1838720061728389,89114.51586914062
1832,443.14281688017,0.19737560101010607,0.1989715101010106,126987.40161132812
1833,443.2034633599439,0.19610155555555,0.19737763933691252,167438.34375
1834,443.2034633599439,0.1974936469534,0.1985377155017875,198290.390625
1835,443.2034633599439,0.2024819744623625,0.20364205062723748,448903.8349609375
1836,443.2965277099609,0.19357855636070603,0.19691723993558286,428633.3347167969
1837,443.30244990757535,0.20169392251461535,0.204157466374268,357367.79443359375
1838,443.332713455909,0.186294317769898,0.19037962496716662,6868102.5
1839,443.3332037674753,0.16910664743590256,0.17079447435897563,264880.57421875
1840,443.35964786305146,0.19646705555555,0.19792905555555002,155306.01293945312
1841,444.31622197077826,0.112094125,0.11476825,224697.76733398438
1842,444.33630752563477,0.18668784774774774,0.1903436972972973,1634403.4555664062
1843,444.4179091680618,0.22164377366254628,0.2236340637860074,130843.64233398438
1844,445.15838857797473,0.20246368468468876,0.20460669369369144,193381.98388671875
1845,445.22289586950234,0.1896349905148996,0.19067553929538741,375443.7253417969
1846,445.22289586950234,0.19077959417343618,0.1923404173441679,814390.8447265625
1847,445.3275566101074,0.18524254797979242,0.1866601843434288,235777.20043945312
1848,445.33939361572266,0.18715588172043496,0.18882701523297366,193821.83569335938
1849,445.39856974283856,0.19397058000000467,0.19471178888889001,119958.88525390625
1850,445.39856974283856,0.19489709111111134,0.19600890444443933,159513.85913085938
1851,446.2268753051758,0.18994640972221666,0.19076887847221666,86296.310546875
1852,446.2268753051758,0.19095164930555,0.19186550347221668,177455.03466796875
1853,447.15553385416666,0.20261830193237174,0.2037895422705297,100283.25390625
1854,447.2231768439798,0.18997611458333888,0.1907988958333389,70969.90454101562
1855,447.2231768439798,0.19089031597222778,0.19198735763889446,185272.9208984375
1856,447.34322372020915,0.20640674315920163,0.21415205773217144,9896935.0
1857,447.37929565429687,0.19583404749103386,0.1983883378136145,482040.34765625
1858,447.40269470214844,0.20216117424242955,0.20366816414141514,329165.44580078125
1859,448.21705354389394,0.13879175225225224,0.14086726576576578,5341571.0
1860,448.30483790806363,0.15155097335600443,0.1543318973922915,2910546.5
1861,448.30483790806363,0.15443885600907178,0.15561540079365477,348409.375
1862,448.3466717529298,0.20649898291826468,0.21391313952746208,2705346.493408203
1863,449.22062744140624,0.13888771354166143,0.1403732734374974,1124627.6049804688
1864,449.30836791992186,0.15178370054200488,0.15542545528454757,932213.3991699219
1865,449.3485837663923,0.20895069113756468,0.2113537195767151,229349.99365234375
1866,449.35941823323566,0.21739030246913146,0.21886928148147888,195880.5771484375
1867,449.35941823323566,0.21908056419752853,0.22098210864197518,364061.0341796875
1868,449.35967445373535,0.21417092476852082,0.21563316550925415,147352.548828125
1869,449.3730693393283,0.21061306666666665,0.21379853333333332,1067818.5185546875
1870,449.3732434786283,0.2211987288557214,0.22486103109452735,3009602.2841796875
1871,449.3819978133492,0.19227537992832094,0.1942414014336973,716425.0134277344
1872,450.32018103966345,0.1710709493464,0.1734796748366,1795386.197265625
1873,450.32047968325406,0.15484927182539165,0.15714786706349168,987292.2607421875
1874,450.32069127699907,0.14410856818182272,0.14570643181817727,270893.74365234375
1875,450.3554958767361,0.19774909555556067,0.19886000222222464,301588.31591796875
1876,450.37665218777124,0.22138847283950666,0.22424128950617664,947625.7014160156
1877,450.376957062752,0.21079650727513452,0.21319956613757143,315532.7536621094
1878,451.32398389733356,0.1710617261904714,0.17335977380952855,489698.1611328125
1879,451.3239970960115,0.15496495222222734,0.15663377222222336,257405.13256835938
1880,451.3379669189453,0.20117199283153603,0.20392444802867365,202538.77783203125
1881,451.3804340362549,0.22203550694443888,0.22340436111110554,97095.88012695312
1882,452.39302901822236,0.18957513722221767,0.19521796374999675,4019062.0
1883,452.39373779296875,0.18266866666667,0.184428911111106,149883.630859375
1884,453.1724984741211,0.13890775048732923,0.14087089839181183,4961417.5
1885,453.3963428844105,0.18975410615079366,0.19428168551587302,993901.6540527344
1886,454.1758141150841,0.13885442792792793,0.14059095495495497,1089337.0
1887,454.2916404322574,0.18438511168980937,0.18566478530092187,243740.0615234375
1888,454.2916404322574,0.1860913431712927,0.18790421412036876,3500161.5
1889,454.3879795074463,0.18237957671958177,0.1838597010582016,114436.92309570312
1890,454.3994320956144,0.19025157407406945,0.19239848888888833,116532.23657226562
1891,455.2955755936472,0.18626205555555134,0.18792955555555935,791720.25
