,mz,rtmin,rtmax,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\05_EB3388_AOH_p_0.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\06_EB3389_AOH_p_10.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\07_EB3390_AOH_p_20.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\08_EB3391_AOH_p_60.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\16_EB3392_AME_p_0.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\17_EB3393_AME_p_10.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\18_EB3394_AME_p_20.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\19_EB3395_AME_p_60.mzML
1962,407.3360445130569,0.18483826111111668,0.18657695101009547,292207.5480957031,319650.39404296875,309020.2829589844,299187.1896972656,254255.67602539062,219454.65307617188,259459.99853515625,245247.5322265625
1963,408.30703989618956,0.193631718157176,0.1949836917344118,1969057.8657226562,1784480.1389160156,1190082.1264648438,1391916.5922851562,3241496.599609375,1944295.984375,2396426.0166015625,809883.0556640625
1964,408.30703989618956,0.19497999728997847,0.19655844105691056,2155819.408203125,1925300.0126953125,1240438.81640625,1287247.0078125,2230742.712890625,1303397.8095703125,1747549.95703125,587176.7685546875
1965,408.3090870552583,0.15500872839506172,0.15968553086419196,778703.6577148438,1011081.2895507812,1231239.1328125,1305044.5073242188,1115581.1320800781,1181124.3400878906,1279120.5541992188,1501350.2724609375
1966,408.3090870552583,0.15929756790123456,0.16431296296295742,257743.794921875,287535.4228515625,299900.1184082031,350122.61279296875,233488.10400390625,205895.54150390625,253031.91650390625,302400.751953125
1967,408.315631920992,0.19689223379629028,0.19871901620369303,174424.72631835938,142543.24951171875,95539.99340820312,100971.10375976562,159512.0498046875,90896.31469726562,94501.70361328125,71456.39111328125
1968,408.36727836444214,0.18989425607843138,0.19469745156862744,2059121.9614257812,2084571.3559570312,1959682.9189453125,1867226.6577148438,1827321.6276855469,1671757.111328125,1640155.2373046875,1553061.0869140625
1969,409.16423212945875,0.1717968497942327,0.1736947921810599,128493.24267578125,199822.578125,201501.30249023438,221658.17578125,33076.76025390625,67424.345703125,78164.60864257812,100854.404296875
1970,409.1839754511202,0.1954390059523857,0.19651775793649762,123276.5029296875,80771.53637695312,77463.51440429688,74648.21166992188,112044.72265625,116651.677734375,104032.11572265625,114757.98803710938
1971,409.2026913742611,0.18681180938697298,0.18788179597700919,98767.53295898438,119080.08056640625,129151.671875,168982.49145507812,102586.30004882812,142722.51806640625,142851.92114257812,130518.64404296875
1972,409.2026913742611,0.1878794348658925,0.1891312346743247,207173.13842773438,201830.57568359375,120058.23461914062,150510.71044921875,118720.8759765625,133564.888671875,119230.25048828125,147103.97143554688
1973,409.2283920168735,0.1978062361111111,0.19976026388888332,724352.373046875,692880.705078125,678371.365234375,711489.302734375,616861.4423828125,634640.2841796875,547863.8754882812,571352.5649414062
1974,409.2914747142598,0.190751563670412,0.19467183114856984,1071715.654296875,1170888.6010742188,278909.1005859375,117754.64770507812,192027.32470703125,144519.65600585938,134730.31103515625,64562.598388671875
1975,409.2914747142598,0.1948425861423221,0.19859335674157302,1455911.1865234375,1601062.388671875,465888.63916015625,183967.73095703125,250443.09716796875,205579.52734375,147747.90942382812,99732.05590820312
1976,409.31072615465354,0.19374366329966364,0.1949601170033636,459572.8547363281,391781.9541015625,277768.50830078125,311772.33984375,767270.10546875,439630.82470703125,561177.810546875,197896.31201171875
1977,409.31072615465354,0.1949601170033636,0.1962428989899091,499045.27197265625,399795.8684082031,291455.48876953125,312914.73095703125,505717.41552734375,337949.0964355469,391424.9033203125,134110.69482421875
1978,409.313632312643,0.15511627651515153,0.1589224722222167,160820.83032226562,245058.35424804688,297298.1416015625,315569.84716796875,264538.9201660156,288824.00048828125,316367.48095703125,356619.00732421875
1979,409.32759199241065,0.20105095946711463,0.20404172789115646,1144251.916015625,658239.2802734375,360370.5153808594,285789.66162109375,942596.359375,499861.2673339844,380854.6015625,332966.0119628906
1980,409.371029688568,0.19016450338752763,0.19304176897019146,409894.666015625,410440.34423828125,399193.0009765625,381456.8688964844,346224.93017578125,340031.6357421875,315338.4104003906,310638.2705078125
1981,409.38148922290833,0.20933213118175503,0.21440429865125588,853766.4616699219,514272.779296875,424325.2033691406,429822.0153808594,548687.2646484375,159984.39599609375,437537.5236816406,445055.03466796875
1982,409.38148922290833,0.22098106759794636,0.22504060966603845,1294303.8171386719,785275.3754882812,614513.728515625,890898.5422363281,722515.8110351562,573916.6301269531,702746.5437011719,865609.4282226562
1983,410.23200116138884,0.19728735308641443,0.19961409814815667,188366.82568359375,126913.48754882812,121697.4423828125,162543.78637695312,130821.67529296875,119813.953125,142074.07885742188,97093.56005859375
1984,410.3256556941785,0.15851294444444444,0.16231602777777782,53260.39794921875,106626.08447265625,131504.7705078125,182325.60571289062,71437.39990234375,133123.36840820312,154337.99169921875,168790.55541992188
1985,410.330888885898,0.20131499444444334,0.20253508703702944,81523.74169921875,10188.398681640625,53688.066650390625,38137.618408203125,3345.96142578125,51644.225830078125,34378.485595703125,31283.162841796875
1986,410.330888885898,0.20228956851851557,0.2033147462962872,152968.7587890625,83002.22705078125,45076.845458984375,25211.66748046875,146613.958984375,72182.36450195312,38195.33447265625,25917.76318359375
1987,410.3848418430223,0.22153163117283425,0.22437585648148056,406192.40234375,224688.96557617188,205651.85961914062,253619.71142578125,185889.88208007812,176102.67700195312,202386.19165039062,256068.06005859375
1988,410.38526387093367,0.21027514841269906,0.21302082142857617,220637.28833007812,149892.33471679688,101871.23876953125,99449.017578125,141762.45361328125,85119.97998046875,110553.06860351562,100209.72875976562
1989,411.13523365562503,0.17653285714285158,0.17829301984126428,208223.2705078125,250108.62939453125,223884.703125,251615.552734375,165243.02514648438,164965.35327148438,174610.6103515625,184730.0810546875
1990,411.2176631767628,0.19118410937499478,0.1923910026041745,187888.69921875,348136.6770019531,437586.8544921875,457913.015625,237511.22265625,352351.4296875,362359.0703125,357997.0048828125
1991,411.2176631767628,0.19232956944444168,0.19348481250000418,126152.9296875,127390.056640625,146783.09912109375,163527.560546875,159389.04272460938,171464.32543945312,153322.1875,166916.23022460938
1992,411.24411769714783,0.2018575275862062,0.20618041762451894,1771906.0078125,1160378.34765625,815539.0908203125,915717.537109375,1336142.794921875,807853.341796875,687462.2353515625,790463.66015625
1993,411.30721028541524,0.19428112678062695,0.19617213746438847,124359.79467773438,133146.56982421875,127380.16284179688,114452.87475585938,120329.97631835938,97976.23754882812,124111.171875,115513.65673828125
1994,411.31946224527775,0.21975743209875986,0.22289324691358026,229594.8671875,132606.66455078125,112054.02197265625,129296.0537109375,81073.33276367188,83670.98168945312,77568.85083007812,124416.02172851562
1995,411.34337761321524,0.19973042489711357,0.20230075411522347,1506101.474609375,1516384.4682617188,1485712.046875,1405156.3686523438,1824355.1938476562,1831576.599609375,1729143.2250976562,1676722.1640625
1996,412.247694462644,0.202083025,0.20513869791666664,300426.64404296875,230128.32568359375,187642.12158203125,199170.86669921875,218833.49291992188,152709.05297851562,165699.43603515625,157082.00805664062
1997,412.2841170269016,0.15083183506944378,0.15592494270832294,2330713.4548339844,2516557.86328125,2691070.7778320312,3230373.4072265625,2180859.212158203,2195534.9724121094,2541814.4814453125,3659992.53515625
1998,412.2842460855896,0.16048839743589743,0.1629844273504218,97236.23754882812,110087.12768554688,110745.37255859375,97444.64086914062,106984.93212890625,116578.4794921875,96343.99243164062,86439.291015625
1999,412.3466633124246,0.19992703888888336,0.20166393333333332,368771.5715332031,342433.95068359375,359139.98291015625,317861.40576171875,448533.5178222656,436666.5908203125,417335.8974609375,412335.515625
2000,413.2867094115296,0.16809070662767692,0.17067213921377028,343124.98486328125,440516.8395996094,502283.0979003906,648322.15234375,377858.77880859375,606065.205078125,720311.919921875,1011372.591796875
2001,413.28691230010554,0.15112605555555,0.15491151023392194,618190.947265625,704098.55859375,743350.2211914062,875888.453125,611104.5104980469,643110.734375,701494.4057617188,908952.7983398438
2002,413.3227278659167,0.18969092316785002,0.19308508451536668,6606440.3427734375,6349964.6630859375,7330935.0146484375,7324255.671875,8075709.2099609375,8031314.94140625,7895357.630859375,7702542.134765625
2003,413.33656456172355,0.1700603086419704,0.1722766316872469,570866.5163574219,527082.9130859375,583843.9716796875,589790.4709472656,697517.7141113281,769663.59375,753538.6469726562,654818.291015625
2004,414.26868896940954,0.19653190085470085,0.19981813490029046,4089393.8662109375,3804835.2998046875,3634734.8134765625,3606731.8662109375,3959968.6650390625,3762660.0361328125,3331385.15234375,3324597.81640625
2005,414.2838097632278,0.18041336764705881,0.18386294362745095,148507.71435546875,190112.33081054688,146206.44677734375,210304.97705078125,559732.1323242188,580527.26171875,620445.9777832031,754747.5959472656
2006,414.2993584766755,0.16959213932980133,0.1741314585537923,27992761.701171875,24898948.497070312,23022184.276367188,17453184.4296875,28077853.095703125,23595014.034179688,23079446.750976562,18570673.770507812
2007,414.2995189163808,0.153548740012488,0.15798027496877998,19920666.598632812,19059170.34375,18648420.66796875,19284775.685546875,19566355.2578125,17811814.336914062,17939766.826171875,18781404.046875
2008,414.29974736270924,0.14292663034188588,0.14655684401708846,3214839.9365234375,2784660.58203125,2660668.7998046875,2053738.9565429688,3186333.3146972656,2576555.42578125,2293482.48828125,1973902.6865234375
2009,414.3058711691897,0.11884347147147298,0.12229400600601621,289729.626953125,384100.1062011719,375140.4650878906,446721.86669921875,263542.88134765625,352752.8356933594,520931.634765625,626793.5908203125
2010,414.3260156871008,0.1900854575163451,0.19309748692810488,1560116.8173828125,1465995.2275390625,1708196.0903320312,1764379.845703125,1838207.9741210938,1910848.5571289062,1888744.0078125,1748966.7768554688
2011,414.42972956865304,0.17936815075232065,0.18685216377314617,1703350.3500976562,1559694.9897460938,1515093.5883789062,1479839.5834960938,1416997.7775878906,1338527.4599609375,1315413.5522460938,1215139.0112304688
2012,415.2109882926104,0.15203894035947207,0.15376460375817302,8309733.078125,5922201.013671875,3977451.0048828125,6439199.9365234375,3200371.6484375,3195887.2075195312,3671369.6591796875,1526725.9497070312
2013,415.2133861026041,0.1818056474359051,0.18293089102565127,30352.525634765625,116105.99169921875,161985.97143554688,184117.10229492188,32636.161865234375,99787.68823242188,125250.37451171875,151274.447265625
2014,415.2536652336352,0.0758945858585914,0.07869135101010101,414012.4514160156,276464.8879394531,513814.267578125,369269.9533691406,274085.57470703125,286780.8356933594,281787.15673828125,346765.01708984375
2015,415.2659134857808,0.159143893004121,0.16192058230453643,22312.85302734375,57029.7353515625,94862.69677734375,161826.95776367188,34412.408935546875,108129.318359375,120433.60888671875,150009.3095703125
2016,415.2712274257079,0.19759023188405073,0.1988504178743855,479700.03955078125,456880.041015625,446046.59423828125,448401.85595703125,432278.033203125,468878.2399902344,435254.7890625,385652.1340332031
2017,415.30269622592544,0.15390416066918636,0.15782339614899546,5578748.0263671875,5363288.01171875,5239395.735839844,5456566.914550781,5458602.17578125,5101347.0498046875,5060587.0556640625,5217596.562988281
2018,415.30269622592544,0.16944553566918638,0.1740711972853591,8066613.380859375,7106066.033203125,6564950.841796875,4904023.62890625,8021146.65625,6710057.171875,6490672.380859375,5192621.984863281
2019,415.3031211331742,0.14302680459770115,0.1465160421455994,914595.4680175781,779391.1181640625,732077.5266113281,604605.3449707031,954462.0029296875,769469.4304199219,702252.8369140625,596147.0571289062
2020,415.32883978165654,0.1902280662393109,0.19240744017095063,185520.54223632812,166321.83984375,185033.52783203125,193013.88012695312,234090.71728515625,200384.52001953125,182732.94213867188,206347.34301757812
2021,415.4332378997391,0.17951106072350853,0.18458466537467286,354665.3681640625,323953.3283691406,345461.103515625,335382.15283203125,367681.9152832031,331861.59521484375,302023.14306640625,275124.88037109375
2022,416.2144102329326,0.15204948207884783,0.15384480197132958,2177130.5087890625,1549014.0131835938,1035176.3940429688,1675666.056640625,848178.7314453125,841335.5808105469,937323.1020507812,397294.19091796875
2023,416.30614051491176,0.16996066666666113,0.17356463888888887,1139536.7631835938,974772.0300292969,887312.212890625,636504.6711425781,1149497.5891113281,894315.8286132812,889588.5700683594,702396.2333984375
2024,416.30652045715624,0.15401836666667199,0.15712902222221134,779971.4741210938,745086.224609375,713518.9208984375,776860.4365234375,748900.4633789062,690844.52734375,647673.2961425781,668321.904296875
2025,416.37213483812616,0.19756338888888333,0.202535003381639,1226116.0786132812,1174920.9682617188,819808.7482910156,467181.119140625,862364.9577636719,678099.435546875,586184.0146484375,745829.9096679688
2026,417.1686991584193,0.19299259027777776,0.1949466597222222,604077.4545898438,589376.7387695312,560951.5942382812,584316.5922851562,428338.95703125,384115.7126464844,381572.36376953125,381405.0615234375
2027,417.33546970995195,0.1777748940972198,0.179165256076387,232284.91064453125,188464.61840820312,283382.07568359375,452192.2822265625,188887.8154296875,165662.51318359375,218195.931640625,474802.517578125
2028,417.36827964132544,0.19489034259260002,0.1974968326210859,341271.7705078125,347877.8505859375,316575.2578125,334854.95556640625,386317.73388671875,291409.02392578125,324600.2526855469,215007.8203125
2029,417.3762769965385,0.19802085493826604,0.20001164197530308,209778.09375,175162.76416015625,112883.03955078125,61702.0615234375,112556.96484375,88466.11254882812,90504.81762695312,100259.21875
2030,419.22472515556973,0.11037927053140653,0.11363695652173914,28864.40576171875,61098.705322265625,79417.71313476562,147137.17260742188,37189.025390625,122372.9169921875,250209.84765625,279173.974609375
2031,419.23943752962316,0.17985192777778333,0.18420346388888334,627888.8547363281,871972.689453125,802733.365234375,1057377.1037597656,3507740.5756835938,3672619.0385742188,3728185.0786132812,4849109.706542969
2032,419.26085243666273,0.11911515527065471,0.12238788390312393,73026.41357421875,80447.3876953125,115360.49536132812,161297.64624023438,98315.39184570312,150477.94995117188,297984.96728515625,347514.01904296875
2033,419.31349914215815,0.19530917813051243,0.1985478051146386,489899.8828125,406567.9963378906,407229.82666015625,358926.3654785156,421442.4353027344,304518.416015625,279404.32958984375,262973.412109375
2034,419.31349914215815,0.20034704232804207,0.20676481731334223,2602079.6713867188,2067853.9838867188,1462969.7954101562,1350547.2099609375,1922588.2309570312,1654834.9973144531,1617387.439453125,1570355.6303710938
2035,419.37184891548554,0.19594950757575758,0.19868502272727273,1726775.0222167969,1687906.697265625,1485538.708984375,1399091.232421875,1727844.8530273438,1471204.951171875,1406471.5092773438,1266550.0021972656
2036,420.2430152520428,0.18057863809524333,0.18399997619046665,119453.03955078125,192528.73852539062,182560.03173828125,244687.42407226562,792605.1394042969,826572.8845214844,859067.5830078125,1121662.8701171875
2037,420.31746573375636,0.20095691982323788,0.20537638573232878,673081.1284179688,526447.3146972656,342367.9948730469,352439.8664550781,459841.5390625,425086.8088378906,402387.2834472656,382959.525390625
2038,420.37504759651375,0.19615966161615608,0.19799297727272727,427300.98876953125,395283.5517578125,347076.9431152344,344972.6755371094,433337.34814453125,347137.8337402344,348901.4304199219,301072.8896484375
2039,421.14163558788573,0.008828517921147312,0.010624503584232796,191180.263671875,198639.013671875,209867.2646484375,230993.25415039062,263268.8037109375,259408.3916015625,273375.21337890625,321482.9645996094
2040,421.2526770916607,0.19142522549019608,0.19668852941176473,458511.06591796875,477278.3781738281,470145.578125,506176.37841796875,329706.630859375,353971.5244140625,341148.39404296875,320952.53271484375
2041,421.25510284985364,0.14027947222221665,0.146061799315621,13429.369873046875,73061.11865234375,124125.3359375,538510.0095214844,69987.94946289062,96868.5078125,231970.609375,600581.4790039062
2042,421.25510284985364,0.14122351469404784,0.14820696095008043,18905.834716796875,90907.66650390625,154222.90063476562,197140.59497070312,131684.48681640625,150268.20166015625,119623.72485351562,377077.43359375
2043,421.3279102375014,0.19570091344331236,0.1991036290292054,349438.8671875,335232.6931152344,269932.91748046875,347258.5573730469,162722.3037109375,90378.87548828125,343321.27197265625,127950.26025390625
2044,421.3279102375014,0.20149138784604273,0.20534960589684692,985114.201171875,661062.6923828125,369111.0144042969,446604.9704589844,846517.0751953125,599095.8154296875,504391.33349609375,517667.6491699219
2045,421.3279102375014,0.20823664723170823,0.2116402526545261,942134.162109375,536507.4956054688,404218.0322265625,471070.16064453125,876635.4873046875,697597.42578125,678313.2646484375,701766.091796875
2046,421.35124593757007,0.18633863166667233,0.190577740000004,630763.7221679688,631840.61328125,662444.3166503906,544931.4462890625,502407.07177734375,496173.306640625,518617.0244140625,504308.791015625
2047,422.35521523273883,0.18686297222222434,0.18865049999999234,105091.25073242188,101822.67016601562,91309.50805664062,88280.97045898438,80915.296875,84506.49267578125,84696.94287109375,82224.68432617188
2048,422.3828800757798,0.1863938519417476,0.18946103775619727,647759.0571289062,611531.29296875,750883.7553710938,688302.8205566406,671712.9245605469,752225.3286132812,698439.4384765625,750588.109375
2049,422.3828800757798,0.19259100728155343,0.1947416949838188,567710.3793945312,627979.2463378906,536837.1665039062,487136.7976074219,603252.2358398438,509024.74169921875,483671.392578125,425519.47314453125
2050,423.0632069512952,0.008466289426517743,0.01048109677419355,1846433.66015625,1792667.3173828125,1759625.5205078125,1490857.228515625,1884668.9445800781,1727325.625,1833608.1108398438,1618299.884765625
2051,423.3067159986302,0.19594694739953225,0.19768560697399148,255263.6416015625,230701.875,214483.9853515625,247295.50341796875,198129.703125,191944.4130859375,163821.95458984375,155121.5810546875
2052,423.3067159986302,0.1975740082742337,0.19874853841606951,238579.7314453125,226641.5810546875,163876.630859375,166417.087890625,248781.25,150395.919921875,122496.93896484375,143296.3583984375
2053,423.343097731707,0.20222295254630349,0.20624596643519513,441480.4306640625,236480.21435546875,116534.62670898438,112256.95849609375,385661.16552734375,200518.61962890625,171275.9189453125,156412.76831054688
2054,423.38658259156614,0.18690227657004782,0.1887328623188355,145953.1865234375,130606.78442382812,156225.50708007812,149426.37890625,139319.8740234375,150668.5771484375,146878.90478515625,189784.12744140625
2055,424.36205210793156,0.18171278582376035,0.18737057049807873,3560565.681640625,3628931.5014648438,3567091.875,3287823.2639160156,3077703.4926757812,3063656.6499023438,3076602.2060546875,3006813.0390625
2056,425.0595528633457,0.008575578189294443,0.010410698559661114,601464.9270019531,569155.9248046875,537265.5373535156,473765.6213378906,584878.412109375,546742.8220214844,567295.994140625,552665.4694824219
2057,425.2862160802893,0.18739807539683095,0.18895943253968808,118285.48754882812,114754.65771484375,130871.30078125,137822.95776367188,141695.69897460938,140154.30590820312,124577.16528320312,164301.70654296875
2058,425.33810771477175,0.20616648924730702,0.20813249283154353,483934.4296875,202928.05615234375,121773.57006835938,104965.82666015625,346308.8498535156,191044.99975585938,127975.31494140625,146320.7841796875
2059,425.36070833651445,0.20532405917873842,0.2074318879227109,107827.85693359375,9540.19482421875,78178.3935546875,10958.85107421875,15344.08203125,105457.09790039062,97668.1279296875,109016.66064453125
2060,425.36070833651445,0.20694143454105726,0.21398857004830363,2011671.6645507812,1317661.6291503906,1048392.8698730469,1007961.05859375,1402179.6604003906,1074741.0864257812,1070702.513671875,1061629.2116699219
2061,425.3659266708565,0.18217958806146595,0.18477488770685851,538361.9465332031,569459.0876464844,544290.9873046875,493835.37353515625,509220.7490234375,500140.7028808594,483753.54931640625,467918.53369140625
2062,425.3659266708565,0.18483603605200707,0.1865825945626525,265344.81103515625,221298.78515625,223529.05810546875,223716.57763671875,197457.76904296875,189573.3662109375,184782.44458007812,182257.869140625
2063,425.3754088550323,0.20221159126984287,0.20438911607142676,175765.89697265625,168411.6796875,106208.18212890625,97380.36059570312,129207.78588867188,102763.78002929688,158191.64184570312,94744.8076171875
2064,426.30608434359505,0.13960256712962363,0.14130982175925974,153555.72412109375,140647.06469726562,91557.8505859375,75892.40161132812,8033.86962890625,16834.001953125,7974.943115234375,15853.345458984375
2065,426.3570281139297,0.17461619301994272,0.1775081780626748,211132.28735351562,243236.54809570312,220219.77734375,218909.84643554688,361753.7009277344,296659.5712890625,293013.57080078125,258214.98046875
2066,426.3647762796617,0.20794737242798428,0.2124981069958898,502698.98828125,345487.7629394531,205760.60522460938,222144.88818359375,294202.8308105469,250832.451171875,264038.6184082031,230690.01513671875
2067,427.28092497020623,0.18839873263889428,0.18949456944444792,289200.72900390625,341487.509765625,342553.68896484375,291950.6689453125,246247.5419921875,221089.357421875,243247.88598632812,193955.3896484375
2068,427.28092497020623,0.18949187499999792,0.19068302777777915,247989.76904296875,260081.30615234375,284922.24072265625,324912.71240234375,298642.6484375,268925.8720703125,245047.91552734375,268875.828125
2069,427.30292959660744,0.17386815079364526,0.1758591825396881,115776.693359375,115242.19140625,154894.04467773438,150665.19921875,177425.34521484375,168943.650390625,182689.34790039062,322646.7609863281
2070,427.3171996746405,0.18673942962962334,0.18829959259258333,1363657.44921875,1000367.3603515625,862654.2807617188,38255.166259765625,636995.4028320312,482716.2119140625,281320.01513671875,11911.504638671875
2071,427.3384210608972,0.1925645390050385,0.1953093347851396,3718960.4736328125,3788488.5561523438,3907839.7685546875,3678208.8515625,5176486.466796875,4732840.537597656,4441581.559814453,3997725.1904296875
2072,427.35054641518605,0.19899985317460894,0.20220921825397736,231697.9130859375,162312.640625,56228.3837890625,18958.799560546875,231010.3525390625,123930.34936523438,99127.994140625,124179.1552734375
2073,427.36658660914236,0.20139811675347136,0.2034183901909703,508548.8879394531,394257.5498046875,283995.80908203125,313975.3828125,445758.72265625,330650.48046875,282864.2041015625,375504.15478515625
2074,427.3919780531766,0.22117506944444007,0.22484362500000293,915080.8771972656,591677.2224121094,472811.03515625,626831.83203125,528080.1950683594,431873.2316894531,508359.82275390625,609803.7583007812
2075,428.0364039890986,0.00923677610613167,0.02738289262341507,3196242.1694335938,6316422.6650390625,9467161.32421875,16329722.31640625,8945488.951171875,10064101.607421875,12282838.095703125,16538492.626953125
2076,428.24930618874333,0.06841022222222223,0.07070633333332778,154197.17919921875,34846.302001953125,166261.06616210938,102296.93334960938,2379.7568359375,64218.2763671875,104673.0126953125,112004.32983398438
2077,428.3210707464466,0.14338594444445002,0.14487595833333333,158587.54296875,171857.16870117188,187401.1845703125,190812.84497070312,256759.18505859375,304713.65234375,237764.42065429688,232663.63208007812
2078,428.3214181328603,0.12825084876543333,0.13092180041152776,186017.2626953125,172943.20166015625,163627.12817382812,201940.18188476562,110936.74145507812,146337.49951171875,167291.86181640625,211266.2802734375
2079,428.341756711937,0.19289700813007601,0.1947940772357805,926023.1694335938,920475.7082519531,950149.5400390625,873408.73828125,1256830.7731933594,1164682.4465332031,1066059.6953125,933563.888671875
2080,428.37258665922656,0.18059115277778334,0.18407214583333334,782893.8017578125,822187.9887695312,888957.271484375,961026.7421875,1319269.361328125,1207415.6083984375,1313922.4692382812,1402497.2224121094
2081,428.395500946077,0.22166880041151726,0.22403742181069938,275813.91845703125,165947.54833984375,125111.72314453125,187663.78198242188,135114.75537109375,104749.23852539062,137048.57568359375,167123.13134765625
2082,429.0398186282402,0.011608013532764104,0.020934886514721796,92816.5703125,461545.43896484375,669450.7731933594,1128075.2504882812,599316.1921386719,908640.3666992188,968302.7470703125,1185105.9306640625
2083,429.0878431449815,0.1882692118055611,0.18973837847221667,143695.80810546875,197003.439453125,228961.74584960938,199063.76904296875,174136.30737304688,125056.37158203125,125971.82421875,309103.69775390625
2084,429.29654197222885,0.19148974444443712,0.19273582777778,312230.4140625,305207.6989746094,282165.765625,257132.66381835938,240859.8916015625,213778.49291992188,204116.61767578125,179897.8662109375
2085,429.29654197222885,0.19269651111110192,0.1940533666666557,393214.06689453125,336049.05810546875,345326.97900390625,361960.474609375,410601.1982421875,329285.3151855469,299585.3251953125,339487.5283203125
2086,429.3173126633672,0.18218637464220105,0.18698588706740082,2837279.6337890625,2775426.0034179688,3407257.4453125,3569635.7680664062,3374352.40625,3645491.1245117188,3780215.5234375,1786570.359375
2087,429.3183028012616,0.164111132222214,0.16596388777776064,209128.16552734375,97465.677734375,71363.77221679688,31165.23828125,268530.8720703125,181386.53466796875,92038.5400390625,42690.424560546875
2088,429.3679502390781,0.16825741071429165,0.17161709920635,552358.076171875,516896.33447265625,577495.6982421875,587485.7099609375,649162.23046875,624007.5390625,528009.0776367188,582579.5090332031
2089,429.37150839456973,0.20833025294613108,0.21125577609427273,901215.8505859375,554950.2958984375,426613.13916015625,408287.103515625,543551.806640625,446501.01318359375,420876.6169433594,473595.81689453125
2090,429.3760787723279,0.18069415079365714,0.18348402777779166,165135.56127929688,179648.20776367188,179745.72900390625,238603.1953125,311748.1003417969,320533.2578125,332339.2097167969,360643.7609863281
2091,430.223775885991,0.19078631666666668,0.19236106388888335,116869.23388671875,115759.79663085938,114219.9541015625,194159.99658203125,194364.53881835938,202258.15380859375,191390.798828125,252796.07666015625
2092,430.2942576077681,0.15061198134328932,0.15599826077943432,6084480.4697265625,6825054.1767578125,7376970.9375,8920642.424804688,5977935.9814453125,6263892.911621094,7086510.458984375,11116616.464355469
2093,430.29956759332606,0.19258185416667584,0.19366219444445001,105500.05517578125,92992.6279296875,83631.02905273438,85875.66284179688,94544.0361328125,73316.21337890625,83591.67163085938,92958.14111328125
2094,430.3006535186582,0.1017094632616543,0.10446453225806453,89432.59838867188,151645.17236328125,154383.7978515625,167071.91479492188,89498.435546875,136155.72143554688,262184.12939453125,339803.6865234375
2095,430.32091049147334,0.18243986000000564,0.184815170000008,249033.7607421875,313078.61865234375,510312.236328125,524575.5927734375,557991.3032226562,572946.2543945312,573050.1728515625,590890.6708984375
2096,430.3211058623617,0.18478338111110632,0.18671386111110833,257111.5791015625,165526.78344726562,236011.74462890625,250397.48583984375,219054.97509765625,284608.2956542969,251676.20263671875,244300.18481445312
2097,430.3883305314118,0.16534539864865358,0.16992529279279145,142130.2451171875,131358.0458984375,213766.9658203125,100666.20483398438,281431.80322265625,90694.18334960938,155843.291015625,95214.00170898438
2098,430.40374587205645,0.15049072123015356,0.15526600000001667,224643.49389648438,201083.04174804688,212888.40649414062,216627.349609375,220992.669921875,178493.96752929688,173832.29443359375,215606.31787109375
2099,431.19087363156603,0.13890175810185765,0.14071953530092257,712114.4565429688,715899.0341796875,716139.1098632812,713750.6752929688,646719.2734375,831177.3715820312,744457.78515625,664224.4794921875
2100,431.29801020722726,0.15093418948413154,0.15533572718253513,1709869.431640625,1955566.9770507812,2099461.294921875,3193498.533203125,1653741.3032226562,1779265.07421875,1909016.1240234375,2537684.6000976562
2101,431.31208665359554,0.19538221810699755,0.19779747633745245,243179.49243164062,215720.86181640625,162840.65502929688,158321.03100585938,204677.20434570312,118560.51025390625,98092.73754882812,115798.41918945312
2102,431.383696792639,0.19375323966407712,0.19493769315244924,527262.26953125,486120.560546875,317097.875,423648.6057128906,1103892.3200683594,741500.7104492188,1014251.205078125,421851.185546875
2103,431.383696792639,0.19499572803617016,0.19639372674418606,1105229.9169921875,1029351.5092773438,705844.9418945312,861782.4033203125,1665256.9052734375,1181647.9965820312,1564640.6923828125,706125.8491210938
2104,432.2802776391165,0.07577661169590087,0.07956423187133947,3013776.7763671875,2032712.6638183594,3372216.5888671875,2531057.7080078125,1850561.240234375,1742991.431640625,1675198.560546875,2044065.6591796875
2105,432.3015692406946,0.15154952314814862,0.15399075462963469,201569.58911132812,230956.21875,251909.9033203125,317053.607421875,183086.24975585938,179033.365234375,192726.14624023438,287700.5986328125
2106,432.30986522350946,0.16958942857142345,0.17406709920635274,9218221.1015625,8388786.240234375,7534968.3544921875,5736709.949462891,9243782.206054688,7705066.4912109375,7479951.607421875,6084361.835449219
2107,432.3102551018252,0.15363420218579757,0.1577916352459041,8880677.083007812,8505667.238769531,8137310.657714844,8368560.5166015625,8514544.583984375,7725228.381347656,7802272.439208984,8104674.731689453
2108,432.3103217031414,0.1429103569023621,0.14626301262626365,1701151.669921875,1518421.8984375,1384108.0600585938,1094713.4321289062,1690029.2216796875,1412498.5817871094,1215098.7573242188,1048119.2255859375
