PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
151	Unknown	1194	8.767712	8.848168	8.965207	235.1686	79153.3515625	362875.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.07969	235.16862:101746 235.20505:11291 235.95905:4824 236.02097:35767 236.17198:14186 237.10873:4544 237.1129:2917 237.18419:9576 237.56499:2452 238.02139:35898 238.14308:16510 239.01939:2595 239.08829:7348 239.12781:6795 239.1472:3351 239.16017:2915 239.16455:4538 239.19971:3807 239.30521:2604 240.01682:10504 240.08316:2551	
152	Unknown	1194	8.687263	8.848168	8.928637	299.1609	75072.9609375	254522.140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	72.93591	298.8425:2393 299.07437:11437 299.1467:3388 299.16095:97810 299.20023:4351 299.22116:11426 300.16412:16547 300.18024:3032 300.21625:2952 301.07028:5080 301.16251:3374 301.21536:28221 302.2196:4290 303.15414:4448 303.23074:8051	
153	Unknown	1195	8.767712	8.855482	8.950572	161.0957	193947.59375	741276.0625	null	[M+H]+	M + 0	similar chromatogram in higher mz_154; similar chromatogram in higher mz_155; similar chromatogram in higher mz_156; similar chromatogram in higher mz_152; similar chromatogram in higher mz_158	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	126.4608	161.01219:3227 161.09566:225204 161.13208:7215 162.07555:12594 162.09906:24373 162.11179:6144 162.98917:3110 163.02742:2670 163.03848:2758 163.06023:2833 163.07504:8449 163.11125:12614 163.14728:4045 164.09146:3916 164.98459:2553 165.05418:155012 165.06953:7398 165.09053:12150 165.93843:2344 166.05734:11875	
154	Unknown	1195	8.723991	8.855482	8.950572	165.0542	145301.453125	518861.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	211.2704	164.98459:2553 165.05418:155012 165.06953:7398 165.09053:12150 165.93843:2344 166.05734:11875 167.01421:2211 167.06982:2989 167.10606:13481 167.14259:5150 168.06261:2976 168.99709:8043 169.08537:26245 169.12189:4904	
155	Unknown	1195	8.760398	8.855482	8.950572	203.106	85920.671875	317745.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	89.30183	203.02196:6870 203.10605:109671 203.17833:4967 204.07106:17789 204.10933:13048 205.08592:3597 205.12202:7022 205.15811:10243 205.62863:2352 206.10141:3935 206.99515:3981 207.10117:3872 207.13748:10325 207.17375:3817	
156	Unknown	1195	8.753245	8.855482	8.943256	277.1791	774713.4375	2705932	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	614.9277	277.14023:6031 277.17908:913953 277.21533:63708 278.1824:168450 278.21893:10707 278.95337:4082 279.09302:6362 279.11942:7419 279.15814:4529 279.18622:12365 279.19415:2593 279.2312:21739 280.23398:4533 281.10028:3521 281.13599:4623 281.17404:4271 281.21075:4559	
157	Unknown	1195	8.738459	8.855482	8.950572	278.1824	142449.015625	499072.34375	null	[M+H]+	M + 1	isotope of 156	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	269.0697	278.1824:168450 278.21893:10707 278.95337:4082 279.09302:6362 279.11942:7419 279.15814:4529 279.18622:12365 279.19415:2593 279.2312:21739 280.23398:4533 281.10028:3521 281.13599:4623 281.17404:4271 281.21075:4559 283.11395:5273 283.15311:4509	
158	Unknown	1195	8.606862	8.855482	8.965207	317.1715	194425.46875	715914.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	209.1029	317.1582:2711 317.17151:230824 317.19092:2717 317.21005:9517 317.32382:5414 318.17477:32760 318.19043:8220 318.22656:3533 319.13522:6043 319.15057:4441 319.18723:6225 319.2258:23643 320.06631:22750 320.22919:7285 320.24158:4150 321.16641:5969 321.20291:7260 321.24152:7920	
159	Unknown	1197	8.80428	8.870102	8.994436	295.1895	192157.96875	730495	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	95.7096	295.11539:3237 295.15097:13424 295.18954:233764 295.2258:18280 296.1929:37757 297.12988:9287 297.16736:4602 297.19882:3308 297.20343:3387 297.24164:13219 299.07379:11688 299.16089:52530 299.18454:3535 299.19937:4709 299.22137:5327 300.01135:2245 300.16428:7879 300.18094:3325	
160	Unknown	1205	8.862846	8.928637	9.031002	251.1636	74358.609375	337203.40625	null	[M+H]+	M + 0	similar chromatogram in higher mz_161	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.49948	251.12407:6325 251.1636:88943 251.1998:11652 252.0163:4182 252.16679:10755 253.10271:4402 253.13989:6872 253.1794:11738 253.21555:22351 253.96266:2770 254.03123:3069 254.17451:27598 254.21054:2897 255.15869:6164	
161	Unknown	1207	8.877419	8.943256	9.05295	301.2156	112543.078125	569367.375	null	[M+H]+	M + 0	similar chromatogram in higher mz_164	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.669878	301.21561:121752 302.08771:2416 302.19565:4465 302.21896:23915 303.15485:3720 303.23056:4807 304.17453:2674 304.21179:2751 305.15677:2980 305.20966:3164	
162	Unknown	1207	8.877419	8.943256	9.023699	319.2261	95832.71875	514132.96875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.50831	319.18832:3848 319.22614:96867 320.06607:16979 320.207:3484 320.22928:24001 321.06625:3044 321.10062:9285 321.16687:3805 321.20343:4198 321.24176:11100 323.14478:6214 323.18289:8643 323.2204:3796 323.3045:6072	
163	Unknown	1209	8.877419	8.95788	9.05295	271.2261	151085.015625	738722.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	117.1489	271.06036:2078 271.11456:7172 271.18893:2938 271.20566:3012 271.22607:184142 272.18555:2403 272.22934:27327 272.29498:2667 272.9364:4693 273.14508:4953 273.16635:5656 273.18448:4554 274.27386:3163 275.03812:2924 275.16092:21091 275.19998:63772 276.16367:4344 276.18079:3799 276.19272:4074 276.20331:11174	
164	Unknown	1209	8.840848	8.95788	9.05295	311.2186	166849.796875	952651.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.12143	311.14578:17077 311.18341:10287 311.20538:4189 311.20792:5180 311.2186:183338 311.25549:3237 312.22192:30733 313.16171:9403 313.19717:2865 313.23648:12144 313.35754:4019 315.155:3827 316.21133:3441	
165	Unknown	1209	8.848168	8.95788	9.031002	435.2343	135825.3125	677557.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	167.3632	435.19958:3318 435.23431:147143 436.23779:38323 437.21378:10291 437.2486:7691 439.19373:3307 439.22894:21937 440.23016:2696	
166	Unknown	1210	8.833535	8.965207	9.111453	105.0333	239215.84375	911869.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	434.1249	104.96326:11800 104.99217:4864 105.03031:2930 105.03333:265738 105.06971:21345 105.07379:17232 106.03667:19297 107.04901:15219 107.08533:16760 107.42457:2134 107.58289:4106 107.58507:4919 107.61678:2052 108.0806:3119 108.43178:2233 109.06459:20130 109.10107:17857 109.49653:2159	
167	Unknown	1210	8.877419	8.965207	9.148024	245.1141	273999.03125	1101504.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	194.8142	245.07751:3648 245.11412:303908 246.11746:44232 247.16862:3382 248.02084:23592 248.11227:4210 249.10999:3712 249.14799:3003 249.18098:4048 250.0213:13033	
168	Unknown	1210	8.753245	8.965207	9.162648	341.3154	103195.703125	502003.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2063.914	341.12259:3990 341.1553:10601 341.19482:6718 341.20798:4975 341.31537:115481 342.2626:2400 342.31882:24353 342.37286:4765 343.15619:9137 343.17285:5012 344.22659:4234 345.08691:3493 345.15701:6461 345.24133:11667 346.22159:9011 346.24408:5112 346.25897:2728	
169	Unknown	1215	8.928637	9.001754	9.111453	221.1166	144811.90625	535906.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_171	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	80.13439	221.05196:5404 221.11658:175261 221.15324:5203 222.11996:25296 223.03516:1941 223.13245:5515 223.16882:4771 223.91541:2267 224.1723:2452 225.14801:6995 225.18442:3351	
170	Unknown	1215	8.943256	9.001754	9.104152	277.1791	80386.875	337815.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	59.13644	277.13992:4557 277.17908:86814 277.21545:93462 278.18228:11130 278.2186:18409 279.09274:6456 279.11908:4588 279.15829:3424 279.1947:3207 279.23096:3301 281.13525:7653 281.17123:7068 281.20944:3175	
171	Unknown	1215	8.928637	9.001754	9.118815	299.1609	64525.203125	224904.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	62.68841	299.07391:8675 299.16089:73581 299.18216:3148 299.20004:4736 299.43494:2434 300.02841:2278 300.16425:13176 300.25317:2218 301.13934:3889 301.21509:22193 302.19586:3593 302.21838:5534 303.15482:3576 303.17685:2803	
172	Unknown	1216	8.782349	9.00911	9.279672	172.1691	2998030.75	10353230	null	[M+H]+	M + 0	similar chromatogram in higher mz_174	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5371.731	171.68901:2052 172.09628:7576 172.13405:3861 172.15483:5120 172.15768:8544 172.16214:17791 172.164:18742 172.16907:3512746 172.17514:6598 172.1772:11311 172.17908:9411 172.18217:5542 172.18535:4325 172.43167:3363 172.44705:2894 173.02827:14331 173.07787:6955 173.1322:6375 173.16656:10546 173.17244:384665 173.96092:5043 173.97147:5149 174.07564:27823 174.11208:3398 174.17581:19165 174.96826:30749 175.04468:13852 175.11119:9744 176.09117:31764 176.12749:5409 176.96877:13238 176.98875:3281 177.09071:2235 177.09422:3255 177.12683:10323 177.16377:3512	
173	Unknown	1216	8.796971	9.00911	9.243096	173.1724	324921.34375	1093497.25	null	[M+H]+	M + 1	isotope of 172	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6498.427	173.02827:14331 173.07787:6955 173.1322:6375 173.16656:10546 173.17244:384665 173.96092:5043 173.97147:5149 174.07564:27823 174.11208:3398 174.17581:19165 174.96826:30749 175.04468:13852 175.11119:9744 176.09117:31764 176.12749:5409 176.96877:13238 176.98875:3281 177.09071:2235 177.09422:3255 177.12683:10323 177.16377:3512 177.99171:26434 178.00238:2028	
174	Unknown	1216	8.833535	9.00911	9.191952	194.151	165543.53125	533676.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3310.871	194.1169:12885 194.15096:195563 194.95767:2482 195.10179:5420 195.12247:4296 195.13739:9634 195.15425:21964 196.95009:5320 197.07758:4976 197.11661:20392 197.15329:5898 198.07576:5117 199.09598:3299	
175	Unknown	1218	8.899411	9.023699	9.074885	403.2444	159064.40625	734055.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3175.419	403.20993:3419 403.24438:191688 404.24792:45862 404.2626:8316 404.27975:2676 405.18787:3661 405.22345:9603 405.25171:5856 405.27258:2428 406.27786:4490 407.16675:2894 407.20294:12969 407.23911:9125 408.22223:3510 408.24307:3817	
176	Unknown	1223	8.97982	9.060258	9.235788	349.1978	80935.046875	443569.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	51.3578	348.9902:4928 349.07806:2822 349.16159:5675 349.19775:93620 350.20117:17692 350.98648:3952 351.16174:8035 351.1767:14658 351.18637:2143 351.21356:28909 352.21649:3920 352.23203:3831 352.98386:2966 353.15463:6561 353.19144:11576 353.20154:5517 353.22958:12253	
177	Unknown	1228	9.031002	9.096828	9.162648	435.2344	162732.921875	751546.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	161.3053	435.23438:187434 436.23795:43088 437.21381:8946 437.24155:5210 438.06635:2862 438.34207:10390 439.22897:11562 439.26602:3913 439.34625:3251	
178	Unknown	1231	8.88473	9.118815	9.403998	273.075	5372826.5	23620118	null	[M+H]+	M + 0	similar chromatogram in higher mz_180; similar chromatogram in higher mz_181	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6072.633	272.93628:5183 273.01508:2919 273.01794:3428 273.02505:5787 273.04572:5734 273.04892:13500 273.0603:27751 273.06433:33850 273.07501:6137090 273.09:28553 273.09824:15388 273.10468:7665 273.11163:6222 273.13531:3956 273.16251:5113 273.16623:3281 273.1832:4796 273.59912:6495 273.66388:3505 274.06274:4934 274.06757:5615 274.07834:1025416 274.09222:4138 275.08102:56031 275.10953:2603 275.1998:39353 276.08173:6655 276.20264:7593 277.10434:3716 277.17957:7232 277.21555:56166	
179	Unknown	1231	8.855482	9.118815	9.374792	274.0783	875007.5625	3808589.25	null	[M+H]+	M + 1	isotope of 178	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17500.15	273.59912:6495 273.66388:3505 274.06274:4934 274.06757:5615 274.07834:1025416 274.09222:4138 275.08102:56031 275.10953:2603 275.1998:39353 276.08173:6655 276.20264:7593 277.10434:3716 277.17957:7232 277.21555:56166 278.21866:7711 278.95343:5022	
180	Unknown	1231	8.899411	9.118815	9.352801	295.057	138980.3125	521436.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2779.606	295.05701:164481 295.11444:3587 295.15079:13218 295.18933:5505 295.22607:24674 296.06039:25487 296.15521:2871 296.22943:4072 297.07407:3622 297.13025:5486 297.16852:4753 297.24176:20118 298.24597:4148 299.07358:6148 299.1102:3104 299.19958:6440	
181	Unknown	1231	8.892043	9.118815	9.367435	359.0204	64434.515625	286524.84375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1288.69	359.02045:73960 359.0961:4678 359.21835:38622 359.23932:14363 360.02377:7235 360.22247:7884 360.27325:2881 360.33792:5439 361.02066:58623 361.15851:2414 361.2355:7684 362.0257:4983 362.21683:5889 363.01642:21473 363.17706:5901 363.21408:5363 363.25174:10455 363.29572:2754	
182	Unknown	1231	9.074885	9.118815	9.177283	403.2446	125609.2734375	505983.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	185.325	403.24457:148539 404.24817:33788 404.26349:5308 405.1868:2869 405.25281:4335 406.24051:4250 406.29312:5046 407.20322:11074 407.23883:8714 408.22275:3445	
183	Unknown	1236	8.965207	9.155388	9.374792	536.2842	121180.078125	413731.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2423.602	536.28424:152515 537.28741:47777 538.28876:7662 539.20941:6593 539.27747:2887	
184	Unknown	1237	8.928637	9.162648	9.265087	415.2104	206975.15625	685316.9375	null	[M+H]+	M + 0	similar chromatogram in higher mz_185; similar chromatogram in higher mz_186; similar chromatogram in higher mz_183; similar chromatogram in higher mz_187	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4139.503	415.18826:2642 415.21042:236704 415.22723:6639 415.30045:5132 416.21378:62364 417.21692:6852 418.27881:3606 419.23907:6163	
185	Unknown	1237	8.987132	9.162648	9.338232	437.1923	111979.1171875	368744.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2239.582	437.19229:144723 437.21143:6836 437.24963:3546 438.19559:42672 438.34106:5548 439.14099:2818 439.19122:3201 439.22943:12648 441.20923:4977 441.24484:8524 441.28448:3721	
186	Unknown	1237	8.965207	9.162648	9.257854	460.2681	162663.984375	532129.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	263.1485	460.26813:203448 460.2868:7048 461.27161:59349 462.27493:7078 462.30493:3081 463.22717:3466 464.28436:3527 465.24539:10585	
187	Unknown	1237	8.994436	9.162648	9.345489	548.284	71733.1796875	236693.703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1434.664	548.284:81719 549.28729:16983 550.26868:2408 550.29071:3495 552.30017:3770	
188	Unknown	1238	9.104152	9.169962	9.330862	282.2784	199746.78125	872813.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3940.295	282.27838:239089 283.1152:3415 283.15164:3440 283.20465:8812 283.28162:42783 283.89368:2748 285.12933:4324 285.1687:2923 286.16449:2088 286.20078:2603 287.16083:4294 287.22104:4473	
189	Unknown	1238	9.104152	9.169962	9.374792	300.2889	68027.265625	304737.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	80.18134	300.20334:2663 300.25375:2928 300.28891:79653 301.06769:2582 301.1394:3099 301.21548:35796 301.29227:13418 302.21875:8666 303.15454:2624 303.17816:2935 303.23123:12463 304.20917:3382 305.1564:3677 305.20914:3409	
190	Unknown	1239	9.060258	9.177283	9.250412	337.2517	87757.109375	440698.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1755.142	337.16122:9958 337.20078:3123 337.23407:28150 337.25174:90773 338.23654:5333 338.25504:20577 338.96695:3899 339.14035:7636 339.177:9881 339.19147:2558 339.37244:6783 341.15683:6929 341.19446:5350 341.31445:2667 342.22726:3491	
191	Unknown	1239	8.935998	9.177283	9.265087	412.2835	282177.53125	1403501.25	null	[M+H]+	M + 0	similar chromatogram in higher mz_193; similar chromatogram in higher mz_197; similar chromatogram in higher mz_199	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5643.551	412.2352:3729 412.28351:293055 413.1748:3570 413.21292:5501 413.26712:3566 413.28693:75440 414.29898:15510 415.21039:165885 415.30228:3745 416.21368:37161 416.2605:2605 416.29959:4609 417.21689:7263	
192	Unknown	1239	8.97982	9.177283	9.257854	413.2869	74264.3984375	383978.34375	null	[M+H]+	M + 1	isotope of 191	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1485.288	413.1748:3570 413.21292:5501 413.26712:3566 413.28693:75440 414.29898:15510 415.21039:165885 415.30228:3745 416.21368:37161 416.2605:2605 416.29959:4609 417.21689:7263 418.24323:3963 418.27921:5028	
193	Unknown	1239	8.950572	9.177283	9.257854	430.2939	801442.0625	4021850.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16028.84	430.27417:9210 430.29391:845733 430.40186:4490 431.29736:249832 432.23697:12732 432.25604:2881 432.28705:3544 432.30139:29865 432.41873:7884 434.27536:3584 434.31201:2744 435.23407:35266	
194	Unknown	1239	9.031002	9.177283	9.257854	431.2974	230006.421875	1142184.125	null	[M+H]+	M + 1	isotope of 193	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	288.6452	431.29736:249832 432.23697:12732 432.25604:2881 432.28705:3544 432.30139:29865 432.41873:7884 434.27536:3584 434.31201:2744 435.23407:35266 436.23718:7952	
195	Unknown	1239	8.965207	9.177283	9.243096	448.3044	413603.40625	2098780	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8272.068	448.21677:5364 448.25101:2534 448.26041:2592 448.28323:5661 448.30441:413639 449.24939:3908 449.30798:120505 450.26614:3650 450.31186:14997 451.22958:3788 451.26556:8845 453.16534:3968 453.20911:5617 453.24298:3912	
196	Unknown	1239	8.972555	9.177283	9.243096	449.308	117684.1875	598662.4375	null	[M+H]+	M + 1	isotope of 195	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2353.684	449.24939:3908 449.30798:120505 450.26614:3650 450.31186:14997 451.22958:3788 451.26556:8845 453.16534:3968 453.20911:5617 453.24298:3912	
197	Unknown	1239	8.906675	9.177283	9.455194	466.3149	329475.875	1682243.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6589.518	466.29196:4108 466.31494:326623 467.2236:4800 467.26047:10463 467.31854:90981 468.26569:3424 468.32175:12456 469.23801:3720 469.27692:4272 470.28665:35096 471.2164:2870 471.28986:12309	
198	Unknown	1239	8.928637	9.177283	9.440565	467.3185	88873.3125	448257.40625	null	[M+H]+	M + 1	isotope of 197	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1777.466	467.2236:4800 467.26047:10463 467.31854:90981 468.26569:3424 468.32175:12456 469.23801:3720 469.27692:4272 470.28665:35096 471.2164:2870 471.28986:12309	
199	Unknown	1239	9.031002	9.177283	9.484509	488.2968	343968.625	1762784.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6879.373	488.29684:366996 488.31659:5768 489.30032:96176 490.26276:3075 490.30338:12979 491.30698:2940 492.26779:3551	
200	Unknown	1239	9.031002	9.177283	9.440565	489.3003	95247.765625	495341.15625	null	[M+H]+	M + 1	isotope of 199	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1904.955	489.30032:96176 490.26276:3075 490.30338:12979 491.30698:2940 492.26779:3551	
201	Unknown	1239	8.987132	9.177283	9.433251	587.3888	163753.75	809557.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3275.075	587.38879:167029 588.39215:43432 589.39435:7970	
202	Unknown	1241	9.140707	9.191952	9.30166	237.1842	141902.171875	601083.625	null	[M+H]+	M + 0	similar chromatogram in higher mz_203; similar chromatogram in higher mz_191; similar chromatogram in higher mz_201	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	129.2164	237.07816:3585 237.18416:170075 237.97559:2957 238.0213:24690 238.18736:27023 239.08826:9405 239.1275:4503 239.14864:2770 239.17842:3129 239.28981:2180 240.01689:11233 240.08307:2474 241.14319:3213 241.17894:2296 242.01425:2782 242.02998:5722	
203	Unknown	1242	9.133393	9.199217	9.294293	371.2395	71822.5234375	242722.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.29906	371.23947:87789 372.24304:18158 374.2887:3059 375.21399:4939 375.24902:2747 376.2157:3105 376.23196:5815	
204	Unknown	1246	9.162648	9.22852	9.374792	435.2343	129861.1015625	643061.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	161.7414	435.23434:155924 436.23801:30934 437.21365:9190 438.34174:2709 439.19711:3006 439.22894:10643	
205	Unknown	1248	9.184588	9.243096	9.308925	279.2312	117320.390625	559685.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.02507	278.95319:4830 279.09323:7721 279.11938:6997 279.15826:7487 279.19495:3098 279.23117:130257 280.23438:23544 281.13528:3628 281.17352:4224 281.21005:2340 282.2785:31912 283.11401:6089 283.19019:3605 283.20453:9819 283.22525:3178 283.28143:5266	
206	Unknown	1255	9.213846	9.294293	9.38948	275.1997	77180.265625	388921.96875	null	[M+H]+	M + 0	similar chromatogram in higher mz_209; similar chromatogram in higher mz_208; similar chromatogram in higher mz_210; similar chromatogram in higher mz_211	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.659252	275.16309:3394 275.19971:82969 276.0737:2505 276.20334:14446 277.13998:8207 277.1792:5541 277.21552:30066 278.21951:3062 278.95285:4685 279.09238:5137 279.10077:6464 279.1597:4383 279.1922:23520 279.23111:41125 280.19507:3697	
207	Unknown	1255	9.243096	9.294293	9.513708	448.3044	359967.53125	1693185	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7199.351	448.21625:3115 448.25424:4953 448.28323:4158 448.30444:374002 449.30804:109835 450.23306:3194 450.31024:14607 450.32138:6213 451.22903:4014 451.26709:5188 452.24933:3649 453.17102:3797 453.20749:4956 453.24554:5254	
208	Unknown	1255	9.05295	9.294293	9.542956	465.331	82881.3828125	382039.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1657.628	465.20786:3325 465.24393:8255 465.33099:85668 466.31299:3974 466.33453:27849 467.26047:9734 467.33844:3114 469.23718:4293 470.28638:164099	
209	Unknown	1256	9.221157	9.30166	9.382056	333.2028	149996.390625	597311	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	105.4503	333.20279:166228 334.20599:34364 334.22241:3297 335.06381:6493 335.14661:2935 335.1824:3738 335.21863:34476 335.27847:7727 336.22238:7973 337.12488:4587 337.16165:11159 337.19806:6750 337.23428:33858 337.25174:50990 338.16479:3814	
210	Unknown	1256	9.221157	9.30166	9.521065	470.2865	158849.8125	769466.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	160.1364	470.28653:176650 471.28989:47107 472.30225:95036 473.30579:28263 474.30484:11970	
211	Unknown	1256	9.060258	9.30166	9.542956	569.3785	74519.4921875	351506.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1490.39	569.37854:77447 569.9801:2344 570.38184:20306 572.91113:2592	
212	Unknown	1257	9.243096	9.308925	9.477134	384.3097	130277.5546875	596279.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2605.551	384.16974:2476 384.28055:6297 384.30969:149775 385.18216:7068 385.21829:8073 385.31308:40173 386.25235:2812 386.31839:2650 386.94748:2509 387.1973:5423 388.26871:8053	
213	Unknown	1260	9.265087	9.330862	9.477134	266.18	63049.13671875	213716.1875	null	[M+H]+	M + 1	isotope of 218	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.07782	266.17996:82226 267.11899:11187 267.15845:6429 267.18387:6432 267.1954:4913 268.10333:13051 269.10699:3279 269.13495:7505 269.20956:5501 270.16248:2357 271.11459:4236	
214	Unknown	1260	9.12608	9.330862	9.8355	326.3773	1421437	12236909	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	674.1491	326.35626:4340 326.3642:8218 326.37726:1570500 326.39813:4215 327.00711:11867 327.18445:3646 327.21472:2688 327.23172:7670 327.38058:342619 328.38376:35202 329.00476:9706 329.1557:6591 329.19208:3834 329.23059:3787 330.22583:3508 330.33597:3362 331.0025:3690 331.14105:4227 331.14944:2093	
215	Unknown	1260	9.184588	9.330862	9.455194	327.3806	317171.125	2196710.75	null	[M+H]+	M + 1	isotope of 214	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6343.422	327.00711:11867 327.18445:3646 327.21472:2688 327.23172:7670 327.38058:342619 328.38376:35202 329.00476:9706 329.1557:6591 329.19208:3834 329.23059:3787 330.22583:3508 330.33597:3362 331.0025:3690 331.14105:4227 331.14944:2093 332.06592:6040 332.20612:4752 332.31381:2685	
216	Unknown	1261	9.272351	9.338232	9.433251	225.1842	165057.21875	595623.6875	null	[M+H]+	M + 0	similar chromatogram in higher mz_217; similar chromatogram in higher mz_218	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	110.6085	225.11206:4403 225.1622:2692 225.18417:190745 225.19572:3713 226.18748:30454 227.06293:7247 227.12781:5883 227.16359:3847 227.17937:3198 227.19283:2425 227.19974:3271 229.11758:21192 229.15759:4580 229.1796:3315 230.10173:3692	
217	Unknown	1261	9.089635	9.338232	9.579525	257.2103	370276.125	1319064.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	306.4631	256.9635:6724 257.19043:7263 257.20084:2731 257.21027:454776 258.21356:72331 259.16849:4106 259.21695:4334 260.02084:4117 261.13037:6848 261.22043:24446 262.16425:2294	
