PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
575	Unknown	1573	11.56887	11.62001	11.73704	341.3036	132744.453125	520480.96875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2498.519	341.15576:9495 341.18839:4777 341.26471:14493 341.30359:166780 342.16339:3330 342.26901:3459 342.3071:30162 343.15808:4562 343.17157:7331 343.19183:3839 343.29413:2708 343.30954:3841 345.14966:3688 345.18524:2815 345.29794:3853 345.49576:2346	
576	Unknown	1573	11.42986	11.62001	11.68585	405.3558	148874.375	540097.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2977.488	405.18658:2851 405.22797:2893 405.29593:21497 405.33264:4858 405.3558:167465 406.29987:4141 406.35913:28783 406.7341:2260 407.21268:69481 407.31259:4372 407.36383:6610 408.21649:13275 408.30664:11788 408.36646:18943 409.18259:4447 409.21835:11378 409.2901:6098 409.31:5666 409.51202:2448 410.32382:3369	
577	Unknown	1573	11.50299	11.62001	11.72972	413.3126	168042.84375	402242.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3360.857	413.17737:3902 413.26456:34682 413.28763:6186 413.31262:210234 414.26859:7221 414.31619:50316 414.43033:3386 415.25421:2401 415.31833:9869 417.12158:2689 417.16818:44110 418.17133:12619	
578	Unknown	1573	11.51762	11.62001	11.69316	427.3376	455494.09375	1747533	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9087.163	427.22821:5875 427.30951:3296 427.33755:547498 427.38745:14215 428.34085:125670 429.29587:26861 429.31674:12107 429.34393:17781 429.37152:3334 430.29938:7525 431.34891:3134 431.38144:2999	
579	Unknown	1573	11.56151	11.62001	11.80285	482.3221	882779.625	3341581.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17610.25	482.32208:1042916 482.34189:6004 482.35562:10669 482.40317:26379 483.13147:5442 483.20898:2775 483.29495:2877 483.3255:276485 483.37933:4014 483.40616:7339 484.32828:40019 484.43378:7110 485.15393:3808 485.23544:3793 485.27295:3072 485.33121:4783 485.35635:4326 485.37805:2390	
580	Unknown	1573	11.56151	11.62001	11.78103	483.3255	233395.421875	870757.4375	null	[M+H]+	M + 1	isotope of 579	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4650.154	483.13147:5442 483.20898:2775 483.29495:2877 483.3255:276485 483.37933:4014 483.40616:7339 484.32828:40019 484.43378:7110 485.15393:3808 485.23544:3793 485.27295:3072 485.33121:4783 485.35635:4326 485.37805:2390 487.32468:3389 487.35788:10279	
581	Unknown	1573	11.56151	11.62001	11.87599	504.304	489830.71875	1842336.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9796.614	504.30399:598694 504.32376:4432 504.34073:7559 504.40903:3199 505.3074:140367 505.38226:3155 505.42062:3908 506.30963:25492 507.315:4598 508.37369:8963 509.28223:3287	
582	Unknown	1573	11.56151	11.62001	11.83211	505.3074	117638.0859375	435720.9375	null	[M+H]+	M + 1	isotope of 581	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2352.762	505.3074:140367 505.38226:3155 505.42062:3908 506.30963:25492 507.315:4598 508.37369:8963 509.28223:3287 509.34308:4558 509.37546:4661	
583	Unknown	1573	11.56151	11.62001	11.76629	526.2861	147143.640625	570410.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	134.5815	526.28613:175661 526.38269:3612 526.42914:28284 527.28955:39914 527.43225:7765 528.29156:6744 528.41431:2529 529.33173:2565 530.35815:6999	
584	Unknown	1575	11.54689	11.63464	11.7224	612.5016	113584.5390625	473557.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2234.77	612.50165:122201 613.48053:5184 613.50507:44664 614.48114:14072 614.50964:7426 615.40332:10452 615.48218:5294 616.40735:4308 617.45703:46025	
585	Unknown	1577	11.56887	11.64928	11.69316	228.1951	132892.203125	359092.34375	null	[M+H]+	M + 0	similar chromatogram in higher mz_586	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2657.844	228.19508:204254 229.1174:12356 229.14006:7099 229.19841:26383 229.85789:2562 229.97076:3266	
586	Unknown	1577	11.52494	11.64928	11.69316	408.3073	133081.59375	363156	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2661.632	408.21674:4883 408.25635:4834 408.30725:196656 408.36743:10119 409.21857:3916 409.29074:5817 409.31046:45853 410.32297:61818 411.1958:2784 411.23395:4013 411.3262:15350 413.21439:3728 413.26474:14988 413.28601:4380	
587	Unknown	1579	11.56151	11.66391	11.73704	568.4765	157840.859375	638432.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3156.817	568.26355:4291 568.4765:180244 569.47992:57505 570.45605:19676 570.48279:10329 571.45886:7980 573.43182:94433	
588	Unknown	1580	11.62001	11.67122	11.72972	385.1814	123245.03125	365838.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.06804	385.1615:2405 385.16855:3001 385.1814:170694 385.23294:2363 385.29156:10916 385.31842:16481 386.18478:46373 387.18149:31056 387.19604:3489 387.28378:2646 388.17874:15551 388.34088:21641 389.1767:17730 389.34561:3563	
589	Unknown	1581	11.61283	11.6786	11.72972	348.2886	277771.34375	764956.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_590; similar chromatogram in higher mz_592	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5541.787	348.28857:367325 348.98904:14811 349.16183:2970 349.18207:4259 349.1973:3868 349.21066:15513 349.2919:85884 350.21378:5904 350.29575:11001 350.98599:20628 351.13916:2894 351.17636:9126 351.21231:2797 351.24899:4103 352.23239:2648 352.9827:6407 353.15585:7505 353.19186:4816 353.24393:943228 353.25699:6093 353.26614:11474	
590	Unknown	1581	11.54689	11.6786	11.72972	353.2439	798537.25	2255228	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	758.9078	352.9827:6407 353.15585:7505 353.19186:4816 353.24393:943228 353.25699:6093 353.26614:11474 354.23331:2509 354.24731:236436 355.06894:4403 355.17267:5039 355.24396:113016 355.25342:18843 355.28073:22766 356.24747:23430 356.28412:6960 357.14584:14945 357.29889:9626 358.1485:2933	
591	Unknown	1581	11.5323	11.6786	11.72972	354.2473	188457.03125	526709.1875	null	[M+H]+	M + 1	isotope of 590	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	300.3051	354.23331:2509 354.24731:236436 355.06894:4403 355.17267:5039 355.24396:113016 355.25342:18843 355.28073:22766 356.24747:23430 356.28412:6960 357.14584:14945 357.29889:9626 358.1485:2933 359.16589:7030 359.21515:2757	
592	Unknown	1581	11.54689	11.6786	11.72972	375.2259	460973.71875	1306051	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9219.475	375.22586:570484 375.23938:3599 375.28702:3657 376.22922:138524 377.19238:2675 377.2247:16519 377.23532:10536 377.26511:7555 377.28836:3188 377.30124:7027 377.32559:3788 378.24768:3974 378.31992:6237 378.35654:10876 379.17169:4796 379.20728:4520 379.28061:48923 380.17957:3096	
593	Unknown	1582	11.56151	11.68585	11.80285	313.2105	120391.015625	567583.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2407.82	313.12473:3937 313.16092:7880 313.21051:153966 313.25034:2846 313.27246:7015 314.21402:23469 315.15494:3045 316.21094:2923 316.31946:3718 318.18994:4468	
594	Unknown	1583	11.53956	11.69316	11.86141	383.312	739516.75	2911799.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_598	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14790.33	383.16632:5286 383.20483:7947 383.31198:871877 383.32697:14714 384.17896:4689 384.31534:195739 384.33038:5691 385.18127:68627 385.29117:10787 385.31842:23617 386.18457:19267 386.29492:3567 386.44681:2357 387.1806:11408 388.17807:4370	
595	Unknown	1583	11.4446	11.69316	11.78827	384.3153	164386.21875	610934.25	null	[M+H]+	M + 1	isotope of 594	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3287.724	384.17896:4689 384.31534:195739 384.33038:5691 385.18127:68627 385.29117:10787 385.31842:23617 386.18457:19267 386.29492:3567 386.44681:2357 387.1806:11408 388.17807:4370 388.3544:2580 389.17694:4144	
596	Unknown	1584	11.54689	11.70047	11.84674	355.244	137404.25	965339.375	null	[M+H]+	M + 2	isotope of 590	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.45923	355.17151:5421 355.19159:2789 355.24402:143663 355.25607:5336 355.28036:34995 356.24747:30986 356.28348:5193 356.29068:3610 357.14548:19583 357.25089:5626 357.29916:7251 359.16492:4374 359.30368:7805	
597	Unknown	1584	11.58344	11.70047	11.76629	524.45	140802.671875	554935.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2793.412	524.3689:866830 524.45001:169933 525.37244:242042 525.45325:51229 526.28595:10890 526.37537:38852 526.4292:29774 526.45575:7949 527.37585:6454 527.4328:8774 529.36768:4212 529.4054:190434	
598	Unknown	1584	11.52494	11.70047	11.7736	529.4054	162955.546875	631093	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3259.111	529.36768:4212 529.4054:190434 530.35736:4992 530.40887:52368 531.38483:8102 531.41229:8000 531.44806:4501 532.43658:6044 533.88281:3621	
599	Unknown	1585	11.56151	11.70778	11.86869	399.2705	140423.734375	917281	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2714.787	399.27048:149529 399.28494:3070 399.30701:31680 400.27396:32118 400.3092:4945 401.27582:3163 401.33948:5035 404.26321:3457	
600	Unknown	1587	11.63464	11.7224	12.14654	524.3691	988360.6875	7906061.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19482.85	524.34595:7367 524.36914:1077953 524.4502:78627 524.47052:4682 525.37262:281464 525.45361:25777 526.28729:5511 526.37549:59747 526.42908:25970 526.45624:7539 527.37878:5855 527.43231:10353	
601	Unknown	1587	11.63464	11.7224	12.14654	525.3726	270619.03125	2286775	null	[M+H]+	M + 1	isotope of 600	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5344.978	525.37262:281464 525.45361:25777 526.28729:5511 526.37549:59747 526.42908:25970 526.45624:7539 527.37878:5855 527.43231:10353 529.37103:3768 529.4057:105652	
602	Unknown	1588	11.69316	11.72972	11.9125	228.1948	184402.046875	511455.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3688.041	228.19481:234433 229.11725:12631 229.13983:6394 229.19817:36955 229.41487:2572 230.58733:2280	
603	Unknown	1588	11.68585	11.72972	11.83942	250.1767	124755	370840.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2478.42	250.02084:8389 250.13997:2684 250.17665:171458 251.08798:3775 251.12421:11652 251.17996:27156 251.1992:3159 252.01657:4676 253.10323:6436 253.13988:9207 254.82277:4229 254.98184:3942	
604	Unknown	1590	11.64928	11.74434	11.79554	485.3794	236670.390625	882918.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4733.408	485.27078:2631 485.35043:2750 485.35822:3966 485.37936:240194 486.38293:71966 487.27643:6200 487.32248:12276 487.35883:16001 487.38599:13221 488.30893:6057 489.95346:2641	
605	Unknown	1591	11.6786	11.75171	11.80285	351.2259	501497.09375	1512108.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10016.92	350.98602:22660 351.17776:5258 351.21048:4758 351.22592:664331 351.2897:2293 351.30502:13631 352.22928:138260 352.98288:4319 353.15591:5521 353.19156:4182 353.24396:191189 353.26511:12072 354.24728:48808 354.33496:3004 355.24423:75567 355.28046:28377 356.17947:3566	
606	Unknown	1592	11.69316	11.75898	11.89057	329.2438	166885.46875	628149.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.02666	329.00388:5652 329.15576:13668 329.23273:3887 329.24384:215345 329.32455:2964 330.24722:36905 331.20761:4301 331.26169:16521 332.06607:6488 332.26511:2950 333.18533:2794	
607	Unknown	1593	11.67122	11.76629	11.83942	284.2937	283491.375	816778.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5642.284	284.15512:2602 284.29373:403551 285.12988:7704 285.24133:2721 285.29706:65157 286.30029:8066 287.14438:3348 287.19455:5130 288.28845:8085 289.13828:3255	
608	Unknown	1595	11.56887	11.78103	11.86869	306.2755	226193.5625	650985.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4523.871	306.27551:344919 307.13416:5133 307.14999:6280 307.18686:4110 307.26202:10644 307.2789:63027 308.06577:13437 308.26532:3379 308.28174:5067 309.12967:10228 309.14981:19250 309.16443:8227 309.17261:4099 309.20258:11509 309.27802:4367 310.15384:3783 310.16867:6140 310.2345:5132 311.08612:2283 311.10828:4392 311.14539:13719 311.16553:114533 311.18234:5625 311.21756:5606 311.24219:4250 311.25397:9809	
609	Unknown	1596	11.71517	11.78827	11.81017	381.2958	414845.53125	979738.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8198.773	381.15393:2584 381.18713:12436 381.2739:2957 381.29578:575645 382.29916:118651 382.36584:3239 383.1651:5198 383.21143:12136 383.27441:4197 383.31122:32990 383.32782:3754 384.20728:2871 384.31436:3351 385.18164:11425 385.29092:11744	
610	Unknown	1597	11.70778	11.79554	11.81017	301.2102	779445.125	2242861	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.93655	301.14008:25084 301.21027:757278 302.05475:3041 302.14249:4574 302.21362:129329 302.7836:2611 303.1756:2773 303.21698:7832 303.2883:3161 304.2601:12399 304.29861:3901 305.13354:3310 305.15601:9761 305.20728:2667 305.24265:3183	
611	Unknown	1597	11.75171	11.79554	11.83942	546.3511	765809.25	2745801.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9925.321	546.31488:2671 546.32263:4144 546.35114:1022466 546.37518:6464 546.48566:3059 547.35468:277308 547.4303:4489 547.46942:9342 548.35748:43711 549.36163:3829 549.37427:3640 549.40845:2965 549.44781:4122 549.48486:8708 549.55927:3073 550.37286:2679	
612	Unknown	1598	11.67122	11.80285	11.82485	782.5629	681700.4375	2214514.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12936.58	782.56287:821435 783.56659:386290 784.56854:96977 784.64795:3180 785.57666:14070 786.59381:10532 786.66168:2491	
613	Unknown	1600	11.56151	11.81749	11.86869	301.2099	780028	3855414.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	225.2817	301.13931:24768 301.16125:4088 301.19995:5680 301.2099:864500 301.22525:3411 302.21329:141870 303.14005:2298 303.17715:2470 303.21674:10281 303.28793:2354 304.26031:4258 304.29837:2973 305.134:3912 305.15558:6980 305.17191:3496 305.246:5118	
614	Unknown	1600	11.6786	11.81749	11.86869	302.2133	130438.15625	617526.875	null	[M+H]+	M + 1	isotope of 613	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2573.183	302.21329:141870 303.14005:2298 303.17715:2470 303.21674:10281 303.28793:2354 304.26031:4258 304.29837:2973 305.134:3912 305.15558:6980 305.17191:3496 305.246:5118 306.27524:11745 307.14966:5015 307.18649:5462	
615	Unknown	1600	11.75171	11.81749	11.91982	332.2908	964180.75	2895791.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19279.24	332.06558:15148 332.25729:2856 332.26819:4400 332.2908:1357190 332.30869:5851 333.04681:3018 333.1655:4499 333.29416:278031 334.18393:2666 334.29739:21133 335.10965:2310 335.12381:4118 335.14423:2978 335.18228:5426 335.21793:6544 335.29929:3544 337.12451:4396 337.16037:7710 337.19696:4930 337.23349:12028	
616	Unknown	1600	11.64928	11.81749	12.00763	333.2942	201595.28125	600708.4375	null	[M+H]+	M + 1	isotope of 615	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4031.906	333.04681:3018 333.1655:4499 333.29416:278031 334.18393:2666 334.29739:21133 335.10965:2310 335.12381:4118 335.14423:2978 335.18228:5426 335.21793:6544 335.29929:3544 337.12451:4396 337.16037:7710 337.19696:4930 337.23349:12028 338.18933:3217 338.23697:3067	
617	Unknown	1601	11.76629	11.82485	11.91982	310.3092	384547.53125	1129412.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_618	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	767.2927	310.15173:3594 310.168:4107 310.2955:2084 310.30917:498232 311.07315:2771 311.10846:5177 311.14569:6610 311.16553:51198 311.18198:4372 311.21695:2725 311.25562:7194 311.3125:99662 312.03873:3968 312.16934:8381 312.31595:5907 313.16614:43528 313.20944:4022 313.23425:2928 313.27267:6138 314.16336:22889 315.11853:3261 315.16119:27930 315.22653:3279	
618	Unknown	1601	11.59807	11.82485	11.93449	419.3713	124636.9921875	556268.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2492.74	419.12503:4112 419.21524:3835 419.24698:9533 419.29446:2741 419.3118:20645 419.37134:123420 420.19223:5175 420.31613:3370 420.37469:30922 421.21741:4375 421.32809:4769 421.3775:3355 422.38306:4029 423.19699:3578 423.30615:5947 423.32053:3994 424.32394:2303 424.36066:6128	
619	Unknown	1602	11.71517	11.83211	11.9637	299.2719	120051.7578125	414881.15625	null	[M+H]+	M + 0	similar chromatogram in higher mz_620; similar chromatogram in higher mz_621	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2384.157	299.10928:2415 299.1459:3666 299.16013:4912 299.19455:17117 299.27191:174488 300.2753:37369 301.13968:27471 301.19995:5981 301.20993:772873 302.14325:4582 302.21329:129605 303.21664:8569	
620	Unknown	1602	11.7224	11.83211	12.05146	371.2903	277720.1875	1048214.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5513.163	371.2027:3108 371.29031:382631 371.30804:3666 371.31549:2254 371.33325:30873 372.24124:3264 372.29367:85561 373.29688:10937 373.31018:3100	
621	Unknown	1602	11.70778	11.83211	11.94176	441.3529	370431.375	1522808.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7408.627	441.17142:3942 441.20966:2898 441.2421:3997 441.29575:11227 441.31299:3427 441.32941:7621 441.33426:10962 441.35287:457741 442.33917:2877 442.35638:107638 443.15173:2506 443.20465:2694 443.22226:5048 443.29517:2936 443.33218:26370 443.35852:16173 444.23895:4902 444.33563:5624 445.24597:4024 445.33167:2454 445.3649:3683 446.23914:5215	
622	Unknown	1605	11.81017	11.85405	11.94919	341.3034	221696.828125	641176.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4351.539	341.15573:8347 341.17651:31514 341.26434:10852 341.30344:269192 342.15802:3427 342.17947:4283 342.30679:71599 343.17523:4042 343.19928:2691 343.30978:5157 344.22772:3815 345.15097:6837	
623	Unknown	1606	11.79554	11.86141	11.99295	337.1811	102247.4453125	406915.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2044.949	337.15936:7009 337.18106:108096 337.19699:5786 337.23325:15561 337.27316:2923 338.18436:18020 338.33957:6077 339.14014:8769 339.18152:112212 339.2485:6823 339.28772:4812 340.17868:49231 340.18805:10544 340.2171:2626 340.25293:2580 341.15588:14439 341.17636:34395 341.18521:6296 341.26425:10593 341.28925:2902 341.30359:310668 342.17944:6489	
624	Unknown	1606	11.81017	11.86141	11.95639	381.2959	2399538.5	6429502.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47836.48	381.14926:3468 381.18872:10178 381.21906:6127 381.26566:5863 381.26932:8016 381.27884:26120 381.29587:3566546 381.31784:16703 381.32904:4309 381.33481:3674 381.34103:3411 381.34552:4640 382.16034:2904 382.28214:6625 382.29926:821519 383.16592:5849 383.20166:4566 383.30246:91678 383.32877:5508 384.25922:2797 384.30548:8321 385.18381:19058 385.29099:11644 385.30719:2862 386.18503:3567 386.29306:3564	
625	Unknown	1606	11.81017	11.86141	12.03683	382.2993	553850.0625	1470906.375	null	[M+H]+	M + 1	isotope of 624	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11077	382.16034:2904 382.28214:6625 382.29926:821519 383.16592:5849 383.20166:4566 383.30246:91678 383.32877:5508 384.25922:2797 384.30548:8321 385.18381:19058 385.29099:11644 385.30719:2862 386.18503:3567 386.29306:3564 387.18124:6567 387.19708:11963 387.28568:5612	
626	Unknown	1606	11.83942	11.86141	12.13923	546.3509	410490.3125	1779444.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7965.168	546.35089:536253 546.45764:4292 547.35443:137065 547.43237:4286 547.4715:3211 548.3573:20846 549.37238:6136 549.45618:5688 549.48297:5372 551.35083:3324	
627	Unknown	1607	11.80285	11.86869	11.98564	339.1815	102785.6640625	377551.625	null	[M+H]+	M + 0	similar chromatogram in higher mz_632	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.17775	339.1037:2565 339.13995:13283 339.18152:124666 339.24915:8652 339.28769:7431 340.17847:50540 340.18732:15060 341.11954:3223 341.15588:10085 341.17657:50065 341.26434:9399 341.30353:194254 342.18036:10535 342.26721:3474 342.30698:42161 343.17099:5543 343.20258:2274 343.22226:2681 343.31021:6140	
628	Unknown	1607	11.74434	11.86869	11.97107	355.2592	475503.15625	1409241.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	565.928	355.06894:4100 355.13641:4705 355.17111:5990 355.25919:733934 355.28091:25223 356.26263:168100 356.28296:3436 356.29218:3467 357.14459:15137 357.1861:4188 357.26602:20535 359.16534:4450 359.31396:62377	
629	Unknown	1607	11.70047	11.86869	12.02952	356.2626	107901.2421875	309873.46875	null	[M+H]+	M + 1	isotope of 628	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2158.025	356.26263:168100 356.28296:3436 356.29218:3467 357.14459:15137 357.1861:4188 357.26602:20535 359.16534:4450 359.31396:62377 360.31412:4150 360.32376:9464	
630	Unknown	1608	11.56887	11.87599	11.9637	397.3267	132144.3125	529828.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2642.886	397.18121:10587 397.32672:158584 398.25531:3238 398.33038:32871 399.17603:4529 399.1962:6951 399.27011:7616 399.30618:29537 400.30844:3830 401.21164:3400 401.33746:5021	
631	Unknown	1608	11.62733	11.87599	11.9125	760.5809	997570.0625	5874652.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	608.9791	760.54181:9283 760.58093:1164140 761.58459:558950 762.58752:143574 763.59113:23535 764.59222:5925	
632	Unknown	1608	11.82485	11.87599	11.91982	782.5626	1601876.375	5874645.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_635	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21493.93	782.56256:1934187 782.60779:6278 783.06476:18340 783.56628:973016 783.61627:4898 784.56787:220959 784.64252:4761 785.57098:36895 785.66064:6501 786.59912:31433 787.03644:3713	
633	Unknown	1608	11.82485	11.87599	11.91982	783.5663	769913.5625	2824462.25	null	[M+H]+	M + 1	isotope of 632	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	137.5356	783.56628:973016 783.61627:4898 784.56787:220959 784.64252:4761 785.57098:36895 785.66064:6501 786.59912:31433 787.03644:3713 787.59869:16492 787.67517:4861	
634	Unknown	1608	11.83211	11.87599	11.91982	784.5679	177665.8125	591291.125	null	[M+H]+	M + 2	isotope of 632	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2857.552	784.56787:220959 784.64252:4761 785.57098:36895 785.66064:6501 786.59912:31433 787.03644:3713 787.59869:16492 787.67517:4861 788.61188:10918	
635	Unknown	1608	11.83211	11.87599	11.9125	832.5782	225651.359375	781531.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	170.937	832.23334:5160 832.57831:268586 833.2359:5567 833.5816:144397 834.59021:46581 835.60065:25561 836.24701:3164 836.60883:11532	
636	Unknown	1609	11.80285	11.88327	11.98564	149.0225	302080.40625	1122453.125	null	[M+H]+	M + 0	similar chromatogram in higher mz_637; similar chromatogram in higher mz_638; similar chromatogram in higher mz_639	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	113.967	148.88412:2645 148.97354:20693 149.02251:383315 149.13127:4853 149.97144:11509 150.02586:31101 150.12709:2559 150.96896:10721 151.07483:2691 151.11089:4439 151.12222:6862 153.06476:9683 153.09023:6456 153.40459:2362	
637	Unknown	1609	11.7224	11.88327	12.0442	377.2406	157804.15625	571252.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	138.443	377.24063:174730 377.26456:10249 377.32361:4259 377.33728:2796 378.24408:44344 379.17163:3135 379.24887:5830 379.27997:43673 380.20779:6744 380.28317:9578 380.33459:3905 381.18646:11393 381.22113:2870 381.28162:3500 381.29544:379492 382.20111:3286	
638	Unknown	1609	11.82485	11.88327	12.06609	391.2821	232696.109375	792322.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	154.7024	391.18994:3306 391.28214:287133 391.31851:5362 391.33969:2546 392.19894:11183 392.28549:79020 392.3718:9126 393.18631:3832 393.29535:748412 394.29883:172714 394.35181:3559 395.16455:3567 395.21188:16884 395.23849:4300 395.27536:3776 395.30154:19421	
639	Unknown	1609	11.72972	11.88327	12.08076	413.2639	1831554.75	6152738	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1328.476	413.20889:5593 413.22083:3928 413.23642:9019 413.24835:19287 413.26385:2531796 413.28888:12529 413.30814:9283 413.32187:28284 414.26733:668843 414.32489:3865 415.103:2942 415.19098:3352 415.22632:3205 415.27029:85837 416.27258:4115 416.371:22694 417.29327:2419	
640	Unknown	1609	11.82485	11.88327	12.0442	414.2673	489491.75	1551683.5	null	[M+H]+	M + 1	isotope of 639	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	520.7173	414.26733:668843 414.32489:3865 415.103:2942 415.19098:3352 415.22632:3205 415.27029:85837 416.27258:4115 416.371:22694 417.29327:2419 418.70221:2582	
641	Unknown	1610	11.79554	11.89057	12.18311	327.2252	1418941.5	8473532	null	[M+H]+	M + 0	similar chromatogram in higher mz_632	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1224.135	327.00623:10868 327.14017:3129 327.17416:4464 327.19562:6232 327.21222:9562 327.22522:1751566 327.24811:4449 327.37946:7178 328.22855:336679 329.00339:11036 329.155:9213 329.23227:27837 331.00079:4077 331.20679:3575 331.29782:3932 331.31961:2512	
