PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
400	Unknown	1404	10.35476	10.38402	10.47182	255.2315	872759.4375	2943713.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1572.67	255.23146:1033238 256.23483:166180 257.18948:12376 257.23819:14516 258.00299:4789 259.16086:2201 260.02136:11782	
401	Unknown	1404	10.35476	10.38402	10.47182	295.224	1502660.875	5173578.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29213.22	295.15198:3607 295.1889:4930 295.20865:11645 295.22397:1678631 296.22729:267455 297.07382:3323 297.2023:8783 297.23163:19030 297.242:441414 297.2514:3489 298.24539:76361 298.27341:7494 298.34708:4046 299.10983:3313 299.12296:3085 299.19998:3483 299.24921:5353 300.16608:2442	
402	Unknown	1405	10.28899	10.39133	10.44252	285.221	222330.21875	856860.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4441.864	285.22101:278617 285.24219:8386 286.22437:49734 287.22772:5044 287.23679:9174 287.25769:38438 288.25369:6227 288.26089:7733 288.28934:3443 288.90887:13629	
403	Unknown	1405	10.28899	10.39133	10.43537	303.2315	902406.875	3601857.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.76329	303.23151:1102544 303.24191:3520 304.23483:255989 305.11957:4372 305.24701:47735 306.25101:6394 306.63437:2736 307.13516:47757 307.15637:7889 307.22406:23165 307.26273:3078 308.06671:7686 308.13885:7024 308.15378:7715	
404	Unknown	1405	10.27432	10.39133	10.43537	304.2348	197396.171875	768197.5625	null	[M+H]+	M + 1	isotope of 403	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.01042	304.23483:255989 305.11957:4372 305.24701:47735 306.25101:6394 306.63437:2736 307.13516:47757 307.15637:7889 307.22406:23165 307.26273:3078 308.06671:7686 308.13885:7024 308.15378:7715 308.90176:2524 309.13208:2652 309.15079:99352 309.20346:17648 309.22699:6838	
405	Unknown	1405	10.27432	10.39133	10.50839	322.2454	129438.078125	495613.1875	null	[M+H]+	M + 1	isotope of 411	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.595782	322.24542:160400 322.27142:14929 323.21927:8889 323.24994:18267 323.25714:21491 325.1666:11090 325.2135:11075 325.22736:13443 326.16388:6951 326.23053:2758 326.3779:24416 327.00793:10743 327.16141:199302 327.17426:3097 327.20178:2498 327.23761:18237	
406	Unknown	1405	10.34013	10.39133	10.47908	327.1614	162692.09375	607320.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3206.225	327.00793:10743 327.16141:199302 327.17426:3097 327.20178:2498 327.23761:18237 327.25043:8502 327.38208:4354 328.16461:32042 328.28366:2887 328.40735:3025 329.0047:11717 329.16193:46552 329.24799:3358 330.00809:2639 330.15878:6059 330.16678:5375 331.0011:5952 331.13446:5628 331.1571:14337 331.26263:3267 332.06668:5182	
407	Unknown	1405	10.19386	10.39133	10.44252	343.224	1107211.25	4253817.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22144.22	343.22403:1389027 344.20233:2060 344.20862:2530 344.22742:289517 345.17307:2767 345.2309:22726 347.12473:10437 347.21835:2842 348.12912:2664	
408	Unknown	1405	10.24505	10.39133	10.44252	344.2274	236756.375	933131.375	null	[M+H]+	M + 1	isotope of 407	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	193.7319	344.20233:2060 344.20862:2530 344.22742:289517 345.17307:2767 345.2309:22726 347.12473:10437 347.21835:2842 348.12912:2664 348.98987:10608 349.16617:3321	
409	Unknown	1405	10.15729	10.39133	10.44983	365.2059	158551.046875	618615.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3171.021	365.20593:207503 365.26474:10976 366.20938:42447 366.29971:29127 367.22217:4664 367.30261:8459 368.18716:2986	
410	Unknown	1405	10.25241	10.39133	10.55222	375.1613	126788.5546875	534808	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2535.771	375.16129:168519 376.16464:36052 377.16147:29842 377.26617:4701 379.15686:15054 379.30496:4183 379.45511:2780	
411	Unknown	1406	10.29626	10.39869	10.50839	321.2422	652468.5625	2464064.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	71.17619	321.15158:3425 321.24219:802489 322.24548:152423 322.27145:11523 322.34674:4490 323.21899:4099 323.25702:14428 324.26126:4437 325.16644:11016 325.20117:3297 325.21368:6371 325.22702:9210 326.16339:6487 326.23087:3142	
412	Unknown	1410	10.36938	10.42789	10.57416	269.2085	180901.359375	642056.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3566.12	269.2085:205253 269.24692:5698 270.00314:14342 270.2117:26636 270.29675:2389 270.94281:2409 271.22589:3369 272.00378:3069 272.93649:6429 273.16748:3147 273.2063:4123 273.24332:2947	
413	Unknown	1411	10.35476	10.43537	10.5376	199.1691	111193.125	434824	null	[M+H]+	M + 0	similar chromatogram in higher mz_412; similar chromatogram in higher mz_414	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	81.30453	199.05766:2884 199.16911:123955 200.09186:5118 200.17232:15618 200.20081:9931 201.02069:5164 201.29895:2750 201.99275:9839 202.86153:2320 203.05212:2486 203.17934:6423 204.07127:3985	
414	Unknown	1411	10.36938	10.43537	10.57416	309.2035	442045.78125	1594414.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	128.6698	309.13025:2555 309.15085:16560 309.20346:528346 310.20679:88907 310.23633:3487 311.18973:3739 311.21042:5327 311.25787:49506 312.26123:8743 313.2348:14501 313.27063:2809	
415	Unknown	1415	10.42058	10.46446	10.60354	261.2211	248578.171875	870001.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.31716	260.91455:3053 261.13104:4129 261.22107:297653 262.02161:5336 262.22443:51064 262.95865:4164 262.98099:6889 265.21371:3637	
416	Unknown	1415	10.40595	10.46446	10.60354	279.2316	1805852.5	6931403.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2687.25	278.95364:25330 279.10217:3825 279.15768:3967 279.23163:2120910 279.2424:9910 279.24924:3605 279.2551:3490 280.23492:403589 280.95361:3436 281.23846:29068 282.00336:3539 282.27826:2944 283.17319:2407 283.22369:9796	
417	Unknown	1415	10.40595	10.46446	10.59618	280.2349	346569.71875	1325995.5	null	[M+H]+	M + 1	isotope of 416	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.48712	280.23492:403589 280.95361:3436 281.23846:29068 282.00336:3539 282.27826:2944 283.17319:2407 283.22369:9796 285.22107:77082	
418	Unknown	1415	10.43537	10.46446	10.57416	303.2316	474053	2383448.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.52985	303.2316:534547 304.23492:113531 304.24786:3800 304.29965:3237 305.23834:9979 307.18811:2771 307.22415:8044 307.26346:8384	
419	Unknown	1415	10.39869	10.46446	10.58152	311.2579	201073.953125	715106.25	null	[M+H]+	M + 0	similar chromatogram in higher mz_423	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.83075	311.21896:2473 311.25787:220387 311.63028:2392 312.26117:48513 313.23468:40752 313.25168:4395 313.35745:3843 314.23822:9124 314.26846:11990 315.15784:3146	
420	Unknown	1415	10.41326	10.46446	10.52297	319.2242	1771714.375	6136804	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.28998	319.19922:7127 319.20795:15957 319.22418:2109385 319.23798:8979 319.24454:5932 320.06711:6427 320.22748:405631 321.23093:30840 321.24216:29678 321.97919:2251 322.24496:4786 322.93536:2857 323.19995:4420	
421	Unknown	1415	10.41326	10.46446	10.52297	320.2275	343248.90625	1179758	null	[M+H]+	M + 1	isotope of 420	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	82.8764	320.06711:6427 320.22748:405631 321.23093:30840 321.24216:29678 321.97919:2251 322.24496:4786 322.93536:2857 323.19995:4420 325.21341:8480	
422	Unknown	1415	10.42058	10.46446	10.59618	341.2061	146602.375	561153.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	253.4573	341.18143:2916 341.20609:166251 341.26498:7352 342.20938:31008 342.30002:122903 343.22415:333810 343.3035:24740 344.22754:64840 345.23132:5084 345.24136:2564	
423	Unknown	1415	10.40595	10.46446	10.61073	342.3	104715.21875	417613.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	126.3813	342.20938:31008 342.30002:122903 343.22415:333810 343.3035:24740 344.22754:64840 345.23132:5084 345.24136:2564 347.12433:8038 347.21796:3787	
424	Unknown	1415	10.42058	10.46446	10.58152	351.1615	164777.109375	584171.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	52.83558	350.98688:9388 351.16147:192365 351.21283:5241 351.24973:3630 352.16479:33363 353.16165:32894 353.34109:3045 354.1572:4241 355.13559:2669 355.15701:14072	
425	Unknown	1422	10.46446	10.51565	10.59618	367.2241	116828.84375	466812.34375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2061.282	367.15643:34582 367.22406:135870 367.28488:5283 368.15985:7741 368.22742:29101 368.28885:3281 369.15607:7252 369.18762:3022 369.22998:2973 370.36707:2869 371.10059:4399 371.27673:4926 371.32651:70753	
426	Unknown	1422	10.44983	10.51565	10.67655	425.2142	82450.03125	256687.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	102.3895	425.2142:111179 426.21759:15493 426.35733:21594 427.30487:6049 428.30777:2570 428.33627:5135 429.3371:3259	
427	Unknown	1427	10.42789	10.55222	10.6473	359.2185	135320.6875	556072	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.485949	359.21851:132210 359.29791:8004 360.13751:3604 360.22195:26446 360.95764:3084 361.23022:4760 361.27353:2896 362.15359:18378 363.20905:2319 363.24982:18954	
428	Unknown	1428	10.45714	10.55953	10.69123	259.205	186138.484375	654256.4375	null	[M+H]+	M + 0	similar chromatogram in higher mz_429; similar chromatogram in higher mz_431; similar chromatogram in higher mz_433; similar chromatogram in higher mz_435; similar chromatogram in higher mz_437; similar chromatogram in higher mz_438; similar chromatogram in higher mz_439; similar chromatogram in higher mz_441; similar chromatogram in higher mz_442; similar chromatogram in higher mz_443; similar chromatogram in higher mz_444; similar chromatogram in higher mz_427; similar chromatogram in higher mz_447; similar chromatogram in higher mz_449; similar chromatogram in higher mz_450; similar chromatogram in higher mz_451	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.31773	259.12839:4067 259.20499:217441 260.02084:11778 260.20834:40605 261.1301:5552 261.21222:3570 261.2207:10163 262.02225:3711 262.95758:2688 262.98053:4257 263.23627:54012	
429	Unknown	1428	10.47182	10.55953	10.80093	277.2155	4740641.5	16118109	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	94.06123	277.1474:3642 277.1506:2905 277.15369:3016 277.17502:7347 277.1785:4773 277.185:8628 277.18924:5365 277.19336:8494 277.19888:22613 277.20474:31848 277.21545:5496496 277.22934:25770 277.2359:8461 277.23969:6823 277.24286:9343 277.24942:6609 277.26682:4852 277.75146:3641 277.77936:4861 277.79044:2286 277.79715:2799 278.20825:4877 278.21881:1061507 278.95316:19789 279.1008:3469 279.15829:5373 279.22232:87645 279.23105:88477 280.22354:5328 280.23431:15646 280.26331:3149 281.24673:55379	
430	Unknown	1428	10.47182	10.55953	10.73506	278.2188	936908.9375	3136566.75	null	[M+H]+	M + 1	isotope of 429	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	93.21809	277.75146:3641 277.77936:4861 277.79044:2286 277.79715:2799 278.20825:4877 278.21881:1061507 278.95316:19789 279.1008:3469 279.15829:5373 279.22232:87645 279.23105:88477 280.22354:5328 280.23431:15646 280.26331:3149 281.24673:55379 282.24994:5326 283.11407:3948 283.17554:2777 283.20483:9818	
431	Unknown	1428	10.47182	10.55953	10.68386	295.226	1876003	6375970	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	354.3794	295.15347:3545 295.18582:3422 295.19202:5046 295.21371:9477 295.22601:2168442 295.2413:9661 296.22937:433579 297.23297:41741 297.24155:55283 298.24472:10700 298.27347:5844 299.25729:10598	
432	Unknown	1428	10.47182	10.55953	10.66924	296.2294	363870.90625	1203514	null	[M+H]+	M + 1	isotope of 431	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7277.418	296.22937:433579 297.23297:41741 297.24155:55283 298.24472:10700 298.27347:5844 299.25729:10598 300.26031:3993 301.14026:16995 301.21542:95212	
433	Unknown	1428	10.47182	10.55953	10.6473	309.2417	1002318.25	3315996.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20026.54	309.14838:2572 309.20303:13725 309.22867:6128 309.24167:1139306 309.25177:5740 309.92731:2584 310.24506:224502 311.21811:6314 311.24841:20990 312.25974:3130 313.23654:627077 313.27463:4100 313.93866:2528 314.23981:116193	
434	Unknown	1428	10.39133	10.55953	10.6473	310.2451	202313.109375	657716.5625	null	[M+H]+	M + 1	isotope of 433	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4046.262	309.92731:2584 310.24506:224502 311.21811:6314 311.24841:20990 312.25974:3130 313.23654:627077 313.27463:4100 313.93866:2528 314.23981:116193 315.2446:7901	
435	Unknown	1428	10.49371	10.55953	10.6985	313.2365	538937.6875	1760975.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.27254	313.23654:627077 313.27463:4100 313.93866:2528 314.23981:116193 315.2446:7901 316.31982:4150 317.19586:2440 317.20816:7654	
436	Unknown	1428	10.49371	10.55953	10.72043	314.2398	97987.03125	317628	null	[M+H]+	M + 1	isotope of 435	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1959.741	313.93866:2528 314.23981:116193 315.2446:7901 316.31982:4150 317.19586:2440 317.20816:7654 319.1348:15954 319.22394:241777	
437	Unknown	1428	10.50103	10.55953	10.66193	327.2523	142701.203125	504445.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.81171	326.94318:2543 327.00705:12896 327.23126:15026 327.25226:167571 327.38116:4187 328.25552:28425 328.54694:3167 329.00452:11503 329.11893:2816 329.21124:4611 329.24728:14420 329.26797:22599 330.26318:382130 331.13464:13580 331.26724:61064 332.06699:5969 332.13693:2985	
438	Unknown	1428	10.37669	10.55953	10.74969	330.2632	352031.78125	1144740.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7040.636	330.26318:382130 331.13464:13580 331.26724:61064 332.06699:5969 332.13693:2985 333.15103:3058 333.20343:4704 335.06381:2634 335.12701:4555 335.16116:7331 335.16678:10380 335.17819:6153 335.18967:7942 335.1962:17035 335.21835:4944294 335.23691:25118 335.24606:7032 335.24982:7711 335.25729:5805	
439	Unknown	1428	10.42789	10.55953	10.6985	335.2184	4183080	13641950	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	209.3167	335.06381:2634 335.12701:4555 335.16116:7331 335.16678:10380 335.17819:6153 335.18967:7942 335.1962:17035 335.21835:4944294 335.23691:25118 335.24606:7032 335.24982:7711 335.25729:5805 335.26816:3706 335.27673:3883 335.93121:3883 335.96643:3175 336.2218:962008 336.23346:7522 337.20346:5499 337.22498:89330 337.23608:37555 338.2261:9903 338.23941:9341 339.24902:6758 339.37296:5052	
440	Unknown	1428	10.44252	10.55953	10.69123	336.2218	823131.75	2691275	null	[M+H]+	M + 1	isotope of 439	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	190.8542	335.93121:3883 335.96643:3175 336.2218:962008 336.23346:7522 337.20346:5499 337.22498:89330 337.23608:37555 338.2261:9903 338.23941:9341 339.24902:6758 339.37296:5052 341.20575:17063	
441	Unknown	1428	10.47182	10.55953	10.63267	341.2677	202229.34375	676780.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3923.953	341.20575:17063 341.2677:234056 342.27103:46867 342.29916:6989 343.22348:112040 343.27374:5413 344.22684:29057 344.27896:8668 344.31406:5127 345.23892:19011 346.2439:4522	
442	Unknown	1428	10.4864	10.55953	10.7278	349.1453	120696.2578125	443628.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2413.925	348.98917:8742 349.14526:129946 349.23376:7565 349.27246:10188 350.1485:32013 350.98657:9411 351.16052:8833 351.18378:104641 351.2131:6054 351.24966:9163 351.99088:2625 352.00311:2204 352.18707:15391 353.17636:9499 353.18771:2781 353.26495:4421	
443	Unknown	1428	10.41326	10.55953	10.6181	351.1838	99528.5234375	350864.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	192.3013	350.98657:9411 351.16052:8833 351.18378:104641 351.2131:6054 351.24966:9163 351.99088:2625 352.00311:2204 352.18707:15391 353.17636:9499 353.18771:2781 353.26495:4421 354.26312:12008 355.07132:2968 355.26501:4851	
444	Unknown	1428	10.44983	10.55953	10.80093	357.2003	630146.875	2144795.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12602.94	357.1524:4907 357.18527:4776 357.20029:723704 357.27744:6374 358.20364:138298 358.2818:2131 358.29419:30511 359.16382:3900 359.21835:141940 359.29883:5639 360.2218:22661 360.95639:3754 361.23273:6276 362.15363:19411	
445	Unknown	1428	10.44983	10.55953	10.58152	357.201	630146.875	1747537.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	108.8649	357.1524:4907 357.18527:4776 357.20029:723704 357.27744:6374 358.20364:138298 358.2818:2131 358.29419:30511 359.16382:3900 359.21835:141940 359.29883:5639 360.2218:22661 360.95639:3754 361.23273:6276 362.15363:19411	
446	Unknown	1428	10.42058	10.55953	10.74238	358.2036	118964.0703125	396517.8125	null	[M+H]+	M + 1	isotope of 444	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	59.44998	358.20364:138298 358.2818:2131 358.29419:30511 359.16382:3900 359.21835:141940 359.29883:5639 360.2218:22661 360.95639:3754 361.23273:6276 362.15363:19411	
447	Unknown	1428	10.34013	10.55953	10.69123	367.1557	608577.375	2205389.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12171.55	367.15573:674457 367.16885:6004 367.22369:43276 367.24515:4338 367.28351:10680 368.15906:122466 368.22665:8373 369.15576:139453 369.16772:7449 369.23886:9927 370.15097:13370 370.16156:19982 370.24307:3244 370.50342:2329 371.15137:50510 371.27554:3485 371.32574:18655 372.1554:8209	
448	Unknown	1428	10.4864	10.55953	10.74969	368.1591	113308.953125	420289.3125	null	[M+H]+	M + 1	isotope of 447	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2266.179	368.15906:122466 368.22665:8373 369.15576:139453 369.16772:7449 369.23886:9927 370.15097:13370 370.16156:19982 370.24307:3244 370.50342:2329 371.15137:50510 371.27554:3485 371.32574:18655 372.1554:8209 372.32892:2422 373.14874:3367	
449	Unknown	1428	10.37669	10.55953	10.757	369.1558	138943.21875	510024.09375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2778.865	369.15576:139453 369.16772:7449 369.23886:9927 370.15097:13370 370.16156:19982 370.24307:3244 370.50342:2329 371.15137:50510 371.27554:3485 371.32574:18655 372.1554:8209 372.32892:2422 373.14874:3367 373.16675:12432	
450	Unknown	1428	10.44983	10.55953	10.74969	379.1824	87944.796875	336602.09375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1758.896	379.18237:92771 379.28012:2997 380.18518:16089 381.17169:12272 381.20016:19960 381.26053:2677 382.20364:3389 383.27664:3192	
451	Unknown	1428	10.41326	10.55953	10.7058	679.3849	174999.1875	481808.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3499.984	679.38495:221731 680.38837:91313 681.3858:92286 682.38831:29070 683.37878:17937 684.09369:7682 684.17554:3845 684.38257:6573	
452	Unknown	1431	10.50839	10.58152	10.6985	323.2187	83886.65625	297284.59375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.00311	323.07391:3449 323.18411:2660 323.21872:97110 323.24625:5775 323.25735:7443 324.22247:13747 325.16147:3487 325.21487:3716 326.37772:22411 327.00818:9959 327.23145:9394 327.25244:60873 327.38129:5479	
453	Unknown	1431	10.51565	10.58152	10.65466	389.2655	255431.40625	959196.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5005.241	389.13788:56355 389.15274:2592 389.18362:3299 389.20322:2687 389.26553:332873 390.14151:10558 390.26895:80587 391.13821:7042 391.15652:9998 391.27289:10445 391.34351:2456 392.28748:3798 392.31259:4618 393.13342:3459 393.15689:3156 393.25946:3418 393.30594:6027	
454	Unknown	1435	10.57416	10.61073	10.66924	303.2316	202492.484375	702384.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.01259	303.21811:5543 303.23163:244723 304.23489:43333 305.15744:6033 305.24731:101137 306.25052:22920 307.22433:4324 307.26245:3434	
455	Unknown	1435	10.55222	10.61073	10.63267	343.2233	326250.40625	1103942.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	68.73917	343.2233:366412 343.29837:3467 344.22681:67352 344.31573:23674 344.98422:2881 345.20068:3453 345.23965:110728 345.319:4187 346.2431:26239 347.12445:8063	
456	Unknown	1437	10.55953	10.62536	10.66193	146.9738	995786.3125	5501048.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.58448	146.95851:17177 146.97382:1066350 147.05009:22983 147.08444:69938 147.11676:12519 147.16298:2338 147.40421:2122 147.97708:35256 148.05083:3069 148.06006:2601 148.08537:8315 148.09686:3336 148.95399:12181 148.97423:169932 148.97783:7965 149.01848:14855 149.02319:38440 149.04741:2743 149.05988:2291 149.13237:14083 149.97211:26336 149.97748:4168 150.02673:3239 150.96967:63609 151.00465:2893 151.07364:2194 151.09669:2474 151.11162:11444 151.50201:2302 151.96997:3877	
457	Unknown	1438	10.57416	10.63267	10.71312	305.2472	208025.953125	1016393.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3606.502	305.23587:2602 305.24722:241084 306.25055:44581 307.18884:3137 307.25427:3764 308.0668:3763 309.20325:10309 309.23972:28794 309.97223:2459 310.24387:2561	
458	Unknown	1438	10.4864	10.63267	10.77894	323.2578	109795.4921875	495225.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2195.91	323.16684:4462 323.21896:13185 323.24664:14700 323.25775:128777 324.26117:23235 325.1626:4465 325.21606:11141 325.23514:2883 325.26898:2262 326.37817:13202 327.00797:13482 327.23041:2443 327.25006:13001 327.38016:3449 328.25296:2632	
459	Unknown	1438	10.56685	10.63267	10.72043	345.2397	217716.765625	1151827.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	85.66995	344.99252:2521 345.22678:5505 345.23975:232845 345.31927:3843 346.24313:54619 346.94128:3511 347.12473:5793 347.17584:2440 347.2467:8601 348.28641:3355 348.98959:9686 349.23416:9791	
460	Unknown	1442	10.44252	10.66193	10.74969	245.2261	379538.09375	1673780.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7590.762	245.0782:3587 245.11406:3933 245.2178:3317 245.2261:439804 246.22943:86275 247.16919:6380 247.23271:6584 248.02122:50044 249.024:3283 249.18518:8359 250.02179:8085	
461	Unknown	1442	10.44983	10.66193	10.74969	263.2367	1049402.375	4701588	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20988.05	262.9809:4603 263.23666:1248563 263.24954:4973 264.01672:3999 264.23996:260292 264.93808:2969 265.17566:2710 265.24335:16085 267.09656:3566 267.1192:3179 267.15878:2423 267.17252:3993 268.10345:6140 268.15939:3186	
462	Unknown	1442	10.43537	10.66193	10.74238	264.24	208450.46875	918293.3125	null	[M+H]+	M + 1	isotope of 461	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4169.009	264.01672:3999 264.23996:260292 264.93808:2969 265.17566:2710 265.24335:16085 267.09656:3566 267.1192:3179 267.15878:2423 267.17252:3993 268.10345:6140 268.15939:3186 268.9982:3216 269.10425:9808 269.2262:4635	
463	Unknown	1442	10.49371	10.66193	10.74969	281.2472	2313835.5	8189139.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_465; similar chromatogram in higher mz_472; similar chromatogram in higher mz_473	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3227.161	280.95328:3828 281.22977:10798 281.24716:2831809 281.26086:9032 281.26816:6907 281.28314:2272 281.28555:2376 282.00351:4491 282.25052:565207 282.63669:2223 283.13101:2227 283.17511:2883 283.22412:43470 283.254:48810 284.22714:4590 285.13031:2985 285.22171:3401	
464	Unknown	1442	10.42789	10.66193	10.74969	282.2505	457223.875	1601883.625	null	[M+H]+	M + 1	isotope of 463	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9144.478	282.00351:4491 282.25052:565207 282.63669:2223 283.13101:2227 283.17511:2883 283.22412:43470 283.254:48810 284.22714:4590 285.13031:2985 285.22171:3401 287.23672:28974	
465	Unknown	1442	10.55222	10.66193	10.74969	299.2578	782953.9375	2662916	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	115.8979	299.10947:4257 299.14493:2191 299.25775:964450 299.27399:4491 299.27988:4463 299.70874:2273 300.26108:185387 301.14078:22071 301.16278:2756 301.21555:5744 301.26462:13779 302.14417:3007 303.21649:14621 303.23163:30917 304.23517:5753	
466	Unknown	1442	10.54496	10.66193	10.74969	300.2611	155692.1875	524221.40625	null	[M+H]+	M + 1	isotope of 465	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3099.315	300.26108:185387 301.14078:22071 301.16278:2756 301.21555:5744 301.26462:13779 302.14417:3007 303.21649:14621 303.23163:30917 304.23517:5753 305.15637:5699 305.24716:154960	
467	Unknown	1442	10.50839	10.66193	10.74238	321.2397	3404690.5	15222065	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	67832.52	321.15366:2913 321.17603:2646 321.18857:3865 321.19226:3232 321.19821:3165 321.21008:9782 321.21835:14683 321.22357:16121 321.23972:4010740 321.2572:12748 321.28183:3851 321.28537:3103 321.9075:4746 322.24304:772081 323.21829:4348 323.22684:3072 323.24625:75711 323.25766:77935 324.22787:2317 324.25021:3371 324.26102:14755 325.14209:3477 325.16235:3927 325.216:26981 326.21902:6843	
